Fav,Reg,Dog,FavID,FavID2,Fav_elo,DogID,DogID2,Dog_elo,Season,Week
NA,NA,NA,762,Jackson,NA,1750,Zanesville,NA,2015,13
NA,NA,NA,1616,Wapakoneta,NA,1550,Trotwood-Madison,NA,2015,13
NA,NA,NA,1580,Ursuline,NA,440,Crestwood,NA,2015,13
NA,NA,NA,218,Bishop Hartley,NA,190,Bellevue,NA,2015,13
NA,NA,NA,1488,Steubenville,NA,794,Johnstown-Monroe,NA,2015,13
NA,NA,NA,582,Bishop Fenwick,NA,388,Clinton-Massie,NA,2015,13
NA,NA,NA,436,Crestview,NA,340,Canton Central Catholic,NA,2015,13
NA,NA,NA,518,Edison,NA,366,Chippewa,NA,2015,13
NA,NA,NA,1696,Wheelersburg,NA,1752,Zane Trace,NA,2015,13
NA,NA,NA,264,Brookville,NA,394,Coldwater,NA,2015,13
NA,NA,NA,812,Kirtland,NA,446,Cuyahoga Heights,NA,2015,13
NA,NA,NA,1592,Van Buren,NA,1532,Tinora,NA,2015,13
NA,NA,NA,614,Fredericktown,NA,664,Grandview Heights,NA,2015,13
NA,NA,NA,958,Marion Local,NA,1004,Mechanicsburg,NA,2015,13
NA,NA,NA,786,John F Kennedy,NA,1058,Mogadore,NA,2015,13
NA,NA,NA,990,McComb,NA,908,Lucas,NA,2015,13
NA,NA,NA,454,Danville,NA,296,Caldwell,NA,2015,13
NA,NA,NA,1052,Minster,NA,604,Fort Recovery,NA,2015,13
NA,NA,NA,1346,St Edward,NA,540,Euclid,NA,2015,13
NA,NA,NA,1202,Olentangy,NA,1492,Stow-Munroe Falls,NA,2015,13
NA,NA,NA,396,Colerain,NA,522,Elder,NA,2015,13
NA,NA,NA,1638,Wayne,NA,716,Hilliard Davidson,NA,2015,13
NA,NA,NA,1354,St Ignatius,NA,1346,St Edward,NA,2016,13
NA,NA,NA,1203,Olentangy Liberty,NA,894,Lorain,NA,2016,13
NA,NA,NA,1638,Wayne,NA,1254,Pickerington Central,NA,2016,13
NA,NA,NA,1388,St Xavier,NA,1508,Sycamore,NA,2016,13
NA,NA,NA,740,Hudson,NA,692,Warren G Harding,NA,2016,13
NA,NA,NA,124,Anthony Wayne,NA,1204,Olmsted Falls,NA,2016,13
NA,NA,NA,1244,Perry,NA,1086,New Albany,NA,2016,13
NA,NA,NA,1020,Miamisburg,NA,842,La Salle,NA,2016,13
NA,NA,NA,1106,New Philadelphia,NA,724,Archbishop Hoban,NA,2016,13
NA,NA,NA,342,Central Catholic,NA,856,Lexington,NA,2016,13
NA,NA,NA,1348,St Francis DeSales,NA,686,Hamilton Township,NA,2016,13
NA,NA,NA,1012,St Marys Memorial,NA,1550,Trotwood-Madison,NA,2016,13
NA,NA,NA,1246,Perry,NA,1180,Notre Dame-Cathedral Latin,NA,2016,13
NA,NA,NA,218,Bishop Hartley,NA,1214,Ottawa-Glandorf,NA,2016,13
NA,NA,NA,1416,Shelby,NA,1488,Steubenville,NA,2016,13
NA,NA,NA,1744,Wyoming,NA,132,Archbishop Alter,NA,2016,13
NA,NA,NA,630,Garfield,NA,340,Canton Central Catholic,NA,2016,13
NA,NA,NA,1174,Norwayne,NA,518,Edison,NA,2016,13
NA,NA,NA,1696,Wheelersburg,NA,426,Coshocton,NA,2016,13
NA,NA,NA,369,Cincinnati Hills Christian Academy,NA,394,Coldwater,NA,2016,13
NA,NA,NA,446,Cuyahoga Heights,NA,812,Kirtland,NA,2016,13
NA,NA,NA,1234,Patrick Henry,NA,154,Ayersville,NA,2016,13
NA,NA,NA,1090,Newark Catholic,NA,598,Fort Frye,NA,2016,13
NA,NA,NA,958,Marion Local,NA,1004,Mechanicsburg,NA,2016,13
NA,NA,NA,1374,St Paul,NA,786,John F Kennedy,NA,2016,13
NA,NA,NA,990,McComb,NA,438,Crestview,NA,2016,13
NA,NA,NA,1628,Waterford,NA,1737,Harvest Prep,NA,2016,13
NA,NA,NA,604,Fort Recovery,NA,1052,Minster,NA,2016,13
NA,NA,NA,1354,St Ignatius,NA,1016,Mentor,NA,2017,13
NA,NA,NA,1704,Whitmer,NA,1203,Olentangy Liberty,NA,2017,13
NA,NA,NA,1255,Pickerington North,NA,1254,Pickerington Central,NA,2017,13
NA,NA,NA,1388,St Xavier,NA,396,Colerain,NA,2017,13
NA,NA,NA,724,Archbishop Hoban,NA,160,Barberton,NA,2017,13
NA,NA,NA,150,Avon,NA,1204,Olmsted Falls,NA,2017,13
NA,NA,NA,1086,New Albany,NA,1624,Massillon Washington,NA,2017,13
NA,NA,NA,842,La Salle,NA,1719,Winton Woods,NA,2017,13
NA,NA,NA,304,Canfield,NA,1384,St Vincent-St Mary,NA,2017,13
NA,NA,NA,342,Central Catholic,NA,168,Bay,NA,2017,13
NA,NA,NA,1544,Tri-Valley,NA,218,Bishop Hartley,NA,2017,13
NA,NA,NA,1550,Trotwood-Madison,NA,352,Chaminade Julienne,NA,2017,13
NA,NA,NA,1488,Steubenville,NA,1246,Perry,NA,2017,13
NA,NA,NA,190,Bellevue,NA,1416,Shelby,NA,2017,13
NA,NA,NA,788,John Glenn,NA,1252,Philo,NA,2017,13
NA,NA,NA,388,Clinton-Massie,NA,1744,Wyoming,NA,2017,13
NA,NA,NA,1460,South Range,NA,226,Black River,NA,2017,13
NA,NA,NA,508,Eastwood,NA,1260,Pleasant,NA,2017,13
NA,NA,NA,1696,Wheelersburg,NA,794,Johnstown-Monroe,NA,2017,13
NA,NA,NA,1682,West Jefferson,NA,924,Madison,NA,2017,13
NA,NA,NA,1328,Rootstown,NA,812,Kirtland,NA,2017,13
NA,NA,NA,862,Liberty-Benton,NA,720,Hillsdale,NA,2017,13
NA,NA,NA,1084,Nelsonville-York,NA,458,Dawson-Bryant,NA,2017,13
NA,NA,NA,394,Coldwater,NA,958,Marion Local,NA,2017,13
NA,NA,NA,450,Dalton,NA,446,Cuyahoga Heights,NA,2017,13
NA,NA,NA,1374,St Paul,NA,1228,Pandora-Gilboa,NA,2017,13
NA,NA,NA,454,Danville,NA,1306,River,NA,2017,13
NA,NA,NA,1052,Minster,NA,1358,St John's,NA,2017,13
NA,NA,NA,268,Brunswick,NA,1016,Mentor,NA,2007,14
NA,NA,NA,474,Dublin Coffman,NA,1388,St Xavier,NA,2007,14
NA,NA,NA,980,Mayfield,NA,902,Louisville,NA,2007,14
NA,NA,NA,138,Ashland,NA,118,Anderson,NA,2007,14
NA,NA,NA,870,Licking Valley,NA,824,Lake Catholic,NA,2007,14
NA,NA,NA,214,Big Walnut,NA,1062,Lemon-Monroe,NA,2007,14
NA,NA,NA,310,Cardinal Mooney,NA,1260,Pleasant,NA,2007,14
NA,NA,NA,394,Coldwater,NA,1676,Westfall,NA,2007,14
NA,NA,NA,220,Bishop Ready,NA,1580,Ursuline,NA,2007,14
NA,NA,NA,958,Marion Local,NA,1234,Patrick Henry,NA,2007,14
NA,NA,NA,732,Hopewell-Loudon,NA,100,Ada,NA,2007,14
NA,NA,NA,324,Catholic Central,NA,1090,Newark Catholic,NA,2007,14
NA,NA,NA,730,Hoover,NA,1354,St Ignatius,NA,2008,14
NA,NA,NA,522,Elder,NA,1254,Pickerington,NA,2008,14
NA,NA,NA,724,Archbishop Hoban,NA,1512,Sylvania Southview,NA,2008,14
NA,NA,NA,1348,St Francis DeSales,NA,118,Anderson,NA,2008,14
NA,NA,NA,214,Big Walnut,NA,146,Aurora,NA,2008,14
NA,NA,NA,870,Licking Valley,NA,502,Eastmoor Academy,NA,2008,14
NA,NA,NA,1488,Steubenville,NA,1100,New Lexington,NA,2008,14
NA,NA,NA,636,Genoa Area,NA,132,Archbishop Alter,NA,2008,14
NA,NA,NA,866,Liberty Union,NA,1580,Ursuline,NA,2008,14
NA,NA,NA,958,Marion Local,NA,862,Liberty-Benton,NA,2008,14
NA,NA,NA,934,Malvern,NA,732,Hopewell-Loudon,NA,2008,14
NA,NA,NA,852,Lehman Catholic,NA,1358,St John's,NA,2008,14
NA,NA,NA,652,Glenville,NA,1624,Washington,NA,2009,14
NA,NA,NA,716,Hilliard Davidson,NA,522,Elder,NA,2009,14
NA,NA,NA,944,Maple Heights,NA,824,Lake Catholic,NA,2009,14
NA,NA,NA,962,Marion-Franklin,NA,1719,Winton Woods,NA,2009,14
NA,NA,NA,310,Cardinal Mooney,NA,1488,Steubenville,NA,2009,14
NA,NA,NA,1744,Wyoming,NA,1348,St Francis DeSales,NA,2009,14
NA,NA,NA,346,Chagrin Falls,NA,1214,Ottawa-Glandorf,NA,2009,14
NA,NA,NA,426,Coshocton,NA,132,Archbishop Alter,NA,2009,14
NA,NA,NA,1580,Ursuline,NA,1300,Ridgewood,NA,2009,14
NA,NA,NA,394,Coldwater,NA,1234,Patrick Henry,NA,2009,14
NA,NA,NA,681,Grove City Christian,NA,1374,St Paul,NA,2009,14
NA,NA,NA,958,Marion Local,NA,1358,St John's,NA,2009,14
NA,NA,NA,1704,Whitmer,NA,1346,St Edward,NA,2010,14
NA,NA,NA,716,Hilliard Davidson,NA,1638,Wayne,NA,2010,14
NA,NA,NA,944,Maple Heights,NA,824,Lake Catholic,NA,2010,14
NA,NA,NA,822,Lake,NA,1550,Trotwood-Madison,NA,2010,14
NA,NA,NA,964,Marlington,NA,274,Buchtel,NA,2010,14
NA,NA,NA,998,Archbishop McNicholas,NA,224,Bishop Watterson,NA,2010,14
NA,NA,NA,346,Chagrin Falls,NA,1210,Orrville,NA,2010,14
NA,NA,NA,218,Bishop Hartley,NA,132,Archbishop Alter,NA,2010,14
NA,NA,NA,874,Lima Central Catholic,NA,1580,Ursuline,NA,2010,14
NA,NA,NA,614,Fredericktown,NA,394,Coldwater,NA,2010,14
NA,NA,NA,1406,Shadyside,NA,1058,Mogadore,NA,2010,14
NA,NA,NA,852,Lehman Catholic,NA,1358,St John's,NA,2010,14
NA,NA,NA,1704,Whitmer,NA,1354,St Ignatius,NA,2011,14
NA,NA,NA,1388,St Xavier,NA,1254,Pickerington,NA,2011,14
NA,NA,NA,150,Avon,NA,146,Aurora,NA,2011,14
NA,NA,NA,962,Marion-Franklin,NA,1550,Trotwood-Madison,NA,2011,14
NA,NA,NA,346,Chagrin Falls,NA,310,Cardinal Mooney,NA,2011,14
NA,NA,NA,526,Elida,NA,1414,Shawnee,NA,2011,14
NA,NA,NA,794,Johnstown-Monroe,NA,1174,Norwayne,NA,2011,14
NA,NA,NA,804,Kenton,NA,388,Clinton-Massie,NA,2011,14
NA,NA,NA,812,Kirtland,NA,1742,Wynford,NA,2011,14
NA,NA,NA,708,Hicksville,NA,394,Coldwater,NA,2011,14
NA,NA,NA,278,Buckeye Central,NA,1668,Western Reserve,NA,2011,14
NA,NA,NA,958,Marion Local,NA,1358,St John's,NA,2011,14
NA,NA,NA,1704,Whitmer,NA,1016,Mentor,NA,2012,14
NA,NA,NA,1255,Pickerington North,NA,1056,Archbishop Moeller,NA,2012,14
NA,NA,NA,342,Central Catholic,NA,146,Aurora,NA,2012,14
NA,NA,NA,1550,Trotwood-Madison,NA,1086,New Albany,NA,2012,14
NA,NA,NA,472,Dover,NA,1384,St Vincent-St Mary,NA,2012,14
NA,NA,NA,402,Colonel White,NA,190,Bellevue,NA,2012,14
NA,NA,NA,1344,St Clairsville,NA,1174,Norwayne,NA,2012,14
NA,NA,NA,388,Clinton-Massie,NA,218,Bishop Hartley,NA,2012,14
NA,NA,NA,866,Liberty Union,NA,812,Kirtland,NA,2012,14
NA,NA,NA,862,Liberty-Benton,NA,394,Coldwater,NA,2012,14
NA,NA,NA,1090,Newark Catholic,NA,1058,Mogadore,NA,2012,14
NA,NA,NA,990,McComb,NA,958,Marion Local,NA,2012,14
NA,NA,NA,710,Highland,NA,652,Glenville,NA,2013,14
NA,NA,NA,904,Loveland,NA,1750,Zanesville,NA,2013,14
NA,NA,NA,962,Marion-Franklin,NA,1384,St Vincent-St Mary,NA,2013,14
NA,NA,NA,392,Clyde,NA,1550,Trotwood-Madison,NA,2013,14
NA,NA,NA,310,Cardinal Mooney,NA,1488,Steubenville,NA,2013,14
NA,NA,NA,804,Kenton,NA,388,Clinton-Massie,NA,2013,14
NA,NA,NA,936,Manchester,NA,218,Bishop Hartley,NA,2013,14
NA,NA,NA,394,Coldwater,NA,1682,West Jefferson,NA,2013,14
NA,NA,NA,812,Kirtland,NA,220,Bishop Ready,NA,2013,14
NA,NA,NA,1646,Wayne Trace,NA,1004,Mechanicsburg,NA,2013,14
NA,NA,NA,1668,Western Reserve,NA,1540,Trimble,NA,2013,14
NA,NA,NA,958,Marion Local,NA,1358,St John's,NA,2013,14
NA,NA,NA,1346,St Edward,NA,1016,Mentor,NA,2013,14
NA,NA,NA,716,Hilliard Davidson,NA,1056,Archbishop Moeller,NA,2013,14
NA,NA,NA,980,Mayfield,NA,1116,Nordonia,NA,2014,14
NA,NA,NA,842,La Salle,NA,1202,Olentangy,NA,2014,14
NA,NA,NA,144,Athens,NA,1384,St Vincent-St Mary,NA,2014,14
NA,NA,NA,342,Central Catholic,NA,1550,Trotwood-Madison,NA,2014,14
NA,NA,NA,196,Benedictine,NA,1488,Steubenville,NA,2014,14
NA,NA,NA,804,Kenton,NA,132,Archbishop Alter,NA,2014,14
NA,NA,NA,340,Canton Central Catholic,NA,218,Bishop Hartley,NA,2014,14
NA,NA,NA,394,Coldwater,NA,369,Cincinnati Hills Christian Academy,NA,2014,14
NA,NA,NA,812,Kirtland,NA,1586,Valley,NA,2014,14
NA,NA,NA,1532,Tinora,NA,1052,Minster,NA,2014,14
NA,NA,NA,1540,Trimble,NA,1374,St Paul,NA,2014,14
NA,NA,NA,958,Marion Local,NA,412,Columbus Grove,NA,2014,14
NA,NA,NA,740,Hudson,NA,1346,St Edward,NA,2014,14
NA,NA,NA,1638,Wayne,NA,1056,Archbishop Moeller,NA,2014,14
NA,NA,NA,740,Hudson,NA,1244,Perry,NA,2015,14
NA,NA,NA,842,La Salle,NA,1248,Perrysburg,NA,2015,14
NA,NA,NA,724,Archbishop Hoban,NA,1750,Zanesville,NA,2015,14
NA,NA,NA,342,Central Catholic,NA,1550,Trotwood-Madison,NA,2015,14
NA,NA,NA,1580,Ursuline,NA,1488,Steubenville,NA,2015,14
NA,NA,NA,582,Bishop Fenwick,NA,218,Bishop Hartley,NA,2015,14
NA,NA,NA,518,Edison,NA,340,Canton Central Catholic,NA,2015,14
NA,NA,NA,394,Coldwater,NA,1696,Wheelersburg,NA,2015,14
NA,NA,NA,812,Kirtland,NA,664,Grandview Heights,NA,2015,14
NA,NA,NA,958,Marion Local,NA,1532,Tinora,NA,2015,14
NA,NA,NA,454,Danville,NA,1058,Mogadore,NA,2015,14
NA,NA,NA,990,McComb,NA,604,Fort Recovery,NA,2015,14
NA,NA,NA,1492,Stow-Munroe Falls,NA,1346,St Edward,NA,2015,14
NA,NA,NA,396,Colerain,NA,1638,Wayne,NA,2015,14
NA,NA,NA,1354,St Ignatius,NA,1203,Olentangy Liberty,NA,2016,14
NA,NA,NA,1388,St Xavier,NA,1254,Pickerington,NA,2016,14
NA,NA,NA,740,Hudson,NA,1244,Perry,NA,2016,14
NA,NA,NA,842,La Salle,NA,124,Anthony Wayne,NA,2016,14
NA,NA,NA,724,Archbishop Hoban,NA,1348,St Francis DeSales,NA,2016,14
NA,NA,NA,342,Central Catholic,NA,1550,Trotwood-Madison,NA,2016,14
NA,NA,NA,1488,Steubenville,NA,1246,Perry,NA,2016,14
NA,NA,NA,218,Bishop Hartley,NA,132,Archbishop Alter,NA,2016,14
NA,NA,NA,518,Edison,NA,340,Canton Central Catholic,NA,2016,14
NA,NA,NA,426,Coshocton,NA,394,Coldwater,NA,2016,14
NA,NA,NA,446,Cuyahoga Heights,NA,1090,Newark Catholic,NA,2016,14
NA,NA,NA,958,Marion Local,NA,1234,Patrick Henry,NA,2016,14
NA,NA,NA,786,John F Kennedy,NA,1737,World Harvest Christian,NA,2016,14
NA,NA,NA,990,McComb,NA,1052,Minster,NA,2016,14
NA,NA,NA,1203,Olentangy Liberty,NA,1016,Mentor,NA,2017,14
NA,NA,NA,396,Colerain,NA,1254,Pickerington,NA,2017,14
NA,NA,NA,724,Archbishop Hoban,NA,150,Avon,NA,2017,14
NA,NA,NA,1719,Winton Woods,NA,1624,Washington,NA,2017,14
NA,NA,NA,1544,Tri-Valley,NA,1384,St Vincent-St Mary,NA,2017,14
NA,NA,NA,342,Central Catholic,NA,1550,Trotwood-Madison,NA,2017,14
NA,NA,NA,1488,Steubenville,NA,1416,Shelby,NA,2017,14
NA,NA,NA,788,John Glenn,NA,388,Clinton-Massie,NA,2017,14
NA,NA,NA,508,Eastwood,NA,1460,South Range,NA,2017,14
NA,NA,NA,924,Madison,NA,1696,Wheelersburg,NA,2017,14
NA,NA,NA,812,Kirtland,NA,1084,Nelsonville-York,NA,2017,14
NA,NA,NA,958,Marion Local,NA,862,Liberty-Benton,NA,2017,14
NA,NA,NA,454,Danville,NA,446,Cuyahoga Heights,NA,2017,14
NA,NA,NA,1374,St Paul,NA,1052,Minster,NA,2017,14
NA,NA,NA,1016,Mentor,NA,1388,St Xavier,NA,2007,15
NA,NA,NA,902,Louisville,NA,118,Anderson,NA,2007,15
NA,NA,NA,870,Licking Valley,NA,214,Big Walnut,NA,2007,15
NA,NA,NA,310,Cardinal Mooney,NA,394,Coldwater,NA,2007,15
NA,NA,NA,1580,Ursuline,NA,958,Marion Local,NA,2007,15
NA,NA,NA,732,Hopewell-Loudon,NA,1090,Newark Catholic,NA,2007,15
NA,NA,NA,1354,St Ignatius,NA,522,Elder,NA,2008,15
NA,NA,NA,1512,Sylvania Southview,NA,118,Anderson,NA,2008,15
NA,NA,NA,146,Aurora,NA,502,Eastmoor Academy,NA,2008,15
NA,NA,NA,1488,Steubenville,NA,132,Archbishop Alter,NA,2008,15
NA,NA,NA,1580,Ursuline,NA,862,Liberty-Benton,NA,2008,15
NA,NA,NA,732,Hopewell-Loudon,NA,1358,St John's,NA,2008,15
NA,NA,NA,652,Glenville,NA,716,Hilliard Davidson,NA,2009,15
NA,NA,NA,944,Maple Heights,NA,1719,Winton Woods,NA,2009,15
NA,NA,NA,310,Cardinal Mooney,NA,1348,St Francis DeSales,NA,2009,15
NA,NA,NA,346,Chagrin Falls,NA,132,Archbishop Alter,NA,2009,15
NA,NA,NA,1580,Ursuline,NA,394,Coldwater,NA,2009,15
NA,NA,NA,1374,St Paul,NA,1358,St John's,NA,2009,15
NA,NA,NA,1346,St Edward,NA,1638,Wayne,NA,2010,15
NA,NA,NA,944,Maple Heights,NA,1550,Trotwood-Madison,NA,2010,15
NA,NA,NA,274,Buchtel,NA,224,Bishop Watterson,NA,2010,15
NA,NA,NA,346,Chagrin Falls,NA,218,Bishop Hartley,NA,2010,15
NA,NA,NA,1580,Ursuline,NA,394,Coldwater,NA,2010,15
NA,NA,NA,1406,Shadyside,NA,1358,St John's,NA,2010,15
NA,NA,NA,1354,St Ignatius,NA,1254,Pickerington,NA,2011,15
NA,NA,NA,150,Avon,NA,1550,Trotwood-Madison,NA,2011,15
NA,NA,NA,310,Cardinal Mooney,NA,1414,Shawnee,NA,2011,15
NA,NA,NA,1174,Norwayne,NA,804,Kenton,NA,2011,15
NA,NA,NA,812,Kirtland,NA,394,Coldwater,NA,2011,15
NA,NA,NA,278,Buckeye Central,NA,958,Marion Local,NA,2011,15
NA,NA,NA,1704,Whitmer,NA,1056,Archbishop Moeller,NA,2012,15
NA,NA,NA,342,Central Catholic,NA,1550,Trotwood-Madison,NA,2012,15
NA,NA,NA,1384,St Vincent-St Mary,NA,190,Bellevue,NA,2012,15
NA,NA,NA,1344,St Clairsville,NA,388,Clinton-Massie,NA,2012,15
NA,NA,NA,812,Kirtland,NA,394,Coldwater,NA,2012,15
NA,NA,NA,1090,Newark Catholic,NA,958,Marion Local,NA,2012,15
NA,NA,NA,652,Glenville,NA,904,Loveland,NA,2013,15
NA,NA,NA,1384,St Vincent-St Mary,NA,1550,Trotwood-Madison,NA,2013,15
NA,NA,NA,310,Cardinal Mooney,NA,388,Clinton-Massie,NA,2013,15
NA,NA,NA,218,Bishop Hartley,NA,394,Coldwater,NA,2013,15
NA,NA,NA,812,Kirtland,NA,1646,Wayne Trace,NA,2013,15
NA,NA,NA,1540,Trimble,NA,958,Marion Local,NA,2013,15
NA,NA,NA,1016,Mentor,NA,1056,Archbishop Moeller,NA,2013,15
NA,NA,NA,1116,Nordonia,NA,842,La Salle,NA,2014,15
NA,NA,NA,144,Athens,NA,342,Central Catholic,NA,2014,15
NA,NA,NA,196,Benedictine,NA,132,Archbishop Alter,NA,2014,15
NA,NA,NA,340,Canton Central Catholic,NA,394,Coldwater,NA,2014,15
NA,NA,NA,812,Kirtland,NA,1052,Minster,NA,2014,15
NA,NA,NA,1374,St Paul,NA,958,Marion Local,NA,2014,15
NA,NA,NA,1346,St Edward,NA,1638,Wayne,NA,2014,15
NA,NA,NA,1244,Perry,NA,842,La Salle,NA,2015,15
NA,NA,NA,724,Archbishop Hoban,NA,342,Central Catholic,NA,2015,15
NA,NA,NA,1488,Steubenville,NA,218,Bishop Hartley,NA,2015,15
NA,NA,NA,340,Canton Central Catholic,NA,394,Coldwater,NA,2015,15
NA,NA,NA,812,Kirtland,NA,958,Marion Local,NA,2015,15
NA,NA,NA,1058,Mogadore,NA,604,Fort Recovery,NA,2015,15
NA,NA,NA,1346,St Edward,NA,1638,Wayne,NA,2015,15
NA,NA,NA,1354,St Ignatius,NA,1388,St Xavier,NA,2016,15
NA,NA,NA,1244,Perry,NA,842,La Salle,NA,2016,15
NA,NA,NA,724,Archbishop Hoban,NA,1550,Trotwood-Madison,NA,2016,15
NA,NA,NA,1488,Steubenville,NA,218,Bishop Hartley,NA,2016,15
NA,NA,NA,340,Canton Central Catholic,NA,394,Coldwater,NA,2016,15
NA,NA,NA,446,Cuyahoga Heights,NA,958,Marion Local,NA,2016,15
NA,NA,NA,786,John F Kennedy,NA,1052,Minster,NA,2016,15
NA,NA,NA,1016,Mentor,NA,1254,Pickerington,NA,2017,15
NA,NA,NA,724,Archbishop Hoban,NA,1719,Winton Woods,NA,2017,15
NA,NA,NA,1544,Tri-Valley,NA,1550,Trotwood-Madison,NA,2017,15
NA,NA,NA,1488,Steubenville,NA,388,Clinton-Massie,NA,2017,15
NA,NA,NA,508,Eastwood,NA,1696,Wheelersburg,NA,2017,15
NA,NA,NA,812,Kirtland,NA,958,Marion Local,NA,2017,15
NA,NA,NA,446,Cuyahoga Heights,NA,1052,Minster,NA,2017,15
