"TeamID","City","School","Yr","Reg","Div","YrID","Wins","Losses"
"1356","Ashtabula","Saints John and Paul",2002,21,6,"2002_1356","2","8"
"452","Lakeside","Danbury",2002,21,6,"2002_452","2","8"
"848","Thompson","Ledgemont",2002,21,6,"2002_848","1","8"
"974","Vienna","Mathews",2002,21,6,"2002_974","1","9"
"996","Sebring","McKinley",2002,21,6,"2002_996","0","10"
"1262","Plymouth","Plymouth",2002,21,6,"2002_1262","0","10"
"412","Columbus Grove","Columbus Grove",2002,22,6,"2002_412","10","0"
"298","Tiffin","Calvert",2002,22,6,"2002_298","8","2"
"520","Edon","Edon",2002,22,6,"2002_520","9","0"
"1172","Northwood","Northwood",2002,22,6,"2002_1172","10","0"
"1060","Sycamore","Mohawk",2002,22,6,"2002_1060","8","2"
"424","Rawson","Cory-Rawson",2002,22,6,"2002_424","8","2"
"990","McComb","McComb",2002,22,6,"2002_990","7","3"
"732","Bascom","Hopewell-Loudon",2002,22,6,"2002_732","8","2"
"1400","Attica","Seneca East",2002,22,6,"2002_1400","6","4"
"708","Hicksville","Hicksville",2002,22,6,"2002_708","6","4"
"154","Defiance","Ayersville",2002,22,6,"2002_154","6","4"
"854","Leipsic","Leipsic",2002,22,6,"2002_854","6","4"
"316","Carey","Carey",2002,22,6,"2002_316","6","4"
"110","Lafayette","Allen East",2002,22,6,"2002_110","5","5"
"438","Convoy","Crestview",2002,22,6,"2002_438","6","4"
"126","Antwerp","Antwerp",2002,22,6,"2002_126","4","6"
"722","West Unity","Hilltop",2002,22,6,"2002_722","5","4"
"136","Arlington","Arlington",2002,22,6,"2002_136","5","5"
"512","Edgerton","Edgerton",2002,22,6,"2002_512","4","6"
"1216","Toledo","Ottawa Hills",2002,22,6,"2002_1216","4","6"
"1228","Pandora","Pandora-Gilboa",2002,22,6,"2002_1228","3","7"
"343","Toledo","Toledo Christian",2002,22,6,"2002_343","5","5"
"726","Holgate","Holgate",2002,22,6,"2002_726","3","7"
"128","Arcadia","Arcadia",2002,22,6,"2002_128","3","7"
"1386","Fostoria","St Wendelin",2002,22,6,"2002_1386","3","7"
"1592","Van Buren","Van Buren",2002,22,6,"2002_1592","3","7"
"1130","North Baltimore","North Baltimore",2002,22,6,"2002_1130","3","7"
"312","Oregon","Cardinal Stritch",2002,22,6,"2002_312","0","10"
"1242","Lima","Perry",2002,22,6,"2002_1242","0","10"
"1594","Vanlue","Vanlue",2002,22,6,"2002_1594","0","10"
"1494","Strasburg","Strasburg-Franklin",2002,23,6,"2002_1494","10","0"
"454","Danville","Danville",2002,23,6,"2002_454","9","1"
"1406","Shadyside","Shadyside",2002,23,6,"2002_1406","8","2"
"1090","Newark","Newark Catholic",2002,23,6,"2002_1090","6","4"
"1514","Willow Wood","Symmes Valley",2002,23,6,"2002_1514","8","2"
"1040","Millersport","Millersport",2002,23,6,"2002_1040","6","4"
"1628","Waterford","Waterford",2002,23,6,"2002_1628","7","3"
"618","New Matamoras","Frontier",2002,23,6,"2002_618","5","5"
"1540","Glouster","Trimble",2002,23,6,"2002_1540","7","3"
"1362","Bellaire","St John Central",2002,23,6,"2002_1362","4","6"
"594","Lancaster","Fisher Catholic",2002,23,6,"2002_594","4","6"
"172","Beallsville","Beallsville",2002,23,6,"2002_172","5","5"
"484","Portsmouth","Sciotoville Community School",2002,23,6,"2002_484","6","4"
"934","Malvern","Malvern",2002,23,6,"2002_934","4","6"
"1737","Columbus","World Harvest Christian",2002,23,6,"2002_1737","4","3"
"960","Marion","Marion Catholic",2002,23,6,"2002_960","6","3"
"334","Centerburg","Centerburg",2002,23,6,"2002_334","3","7"
"494","Reedsville","Eastern",2002,23,6,"2002_494","4","6"
"222","Zanesville","Bishop Rosecrans",2002,23,6,"2002_222","3","7"
"1453","Crown City","South Gallia",2002,23,6,"2002_1453","3","7"
"418","Bowerston","Conotton Valley",2002,23,6,"2002_418","2","8"
"668","Franklin Furnace","Green",2002,23,6,"2002_668","1","8"
"250","Bridgeport","Bridgeport",2002,23,6,"2002_250","1","9"
"1036","Hemlock","Miller",2002,23,6,"2002_1036","1","9"
"1178","Portsmouth","Notre Dame",2002,23,6,"2002_1178","0","10"
"1454","Racine","Southern",2002,23,6,"2002_1454","0","10"
"1556","New Philadelphia","Tuscarawas Central Catholic",2002,23,6,"2002_1556","0","10"
"958","Maria Stein","Marion Local",2002,24,6,"2002_958","9","1"
"694","Dola","Hardin Northern",2002,24,6,"2002_694","10","0"
"430","Covington","Covington",2002,24,6,"2002_430","10","0"
"1452","South Charleston","Southeastern Local",2002,24,6,"2002_1452","8","2"
"1004","Mechanicsburg","Mechanicsburg",2002,24,6,"2002_1004","9","1"
"1553","Troy","Troy Christian",2002,24,6,"2002_1553","9","1"
"120","Anna","Anna",2002,24,6,"2002_120","7","3"
"368","Cincinnati","Cincinnati Country Day",2002,24,6,"2002_368","7","3"
"1538","North Lewisburg","Triad",2002,24,6,"2002_1538","6","4"
"1310","DeGraff","Riverside",2002,24,6,"2002_1310","7","3"
"122","Ansonia","Ansonia",2002,24,6,"2002_122","6","4"
"328","Cedarville","Cedarville",2002,24,6,"2002_328","5","5"
"1052","Minster","Minster",2002,24,6,"2002_1052","5","5"
"1092","New Bremen","New Bremen",2002,24,6,"2002_1092","4","6"
"776","Dayton","Jefferson Township",2002,24,6,"2002_776","5","5"
"324","Springfield","Catholic Central",2002,24,6,"2002_324","2","8"
"206","Tipp City","Bethel",2002,24,6,"2002_206","3","7"
"604","Fort Recovery","Fort Recovery",2002,24,6,"2002_604","2","8"
"100","Ada","Ada",2002,24,6,"2002_100","3","7"
"246","Bradford","Bradford",2002,24,6,"2002_246","2","8"
"544","Milford Center","Fairbanks",2002,24,6,"2002_544","2","8"
"1642","Waynesfield","Waynesfield-Goshen",2002,24,6,"2002_1642","2","8"
"840","Cincinnati","Landmark Christian",2002,24,6,"2002_840","2","7"
"769","Cincinnati","Jacobs Paideia Academy",2002,24,6,"2002_769","2","8"
"1298","Ridgeway","Ridgemont",2002,24,6,"2002_1298","2","8"
"1576","McGuffey","Upper Scioto Valley",2002,24,6,"2002_1576","1","8"
"886","Lockland","Lockland",2002,24,6,"2002_886","1","9"
"1054","Union City","Mississinawa Valley",2002,24,6,"2002_1054","0","10"
"1308","Mount Blanchard","Riverdale",2002,24,6,"2002_1308","0","10"
"1421","Cincinnati","Shroder Paideia Academy",2002,24,6,"2002_1421","0","9"
"1712","Williamsburg","Williamsburg",2002,24,6,"2002_1712","0","10"
"1748","Yellow Springs","Yellow Springs",2002,24,6,"2002_1748","0","6"
"730","North Canton","Hoover",2002,3,1,"2002_730","8","2"
"1254","Pickerington","Pickerington",2002,3,1,"2002_1254","9","1"
"474","Dublin","Dublin Coffman",2002,3,1,"2002_474","8","2"
"475","Dublin","Dublin Scioto",2002,3,1,"2002_475","9","1"
"1244","Massillon","Perry",2002,3,1,"2002_1244","9","1"
"876","Gahanna","Lincoln",2002,3,1,"2002_876","8","2"
"1572","Columbus","Upper Arlington",2002,3,1,"2002_1572","7","3"
"1624","Massillon","Washington",2002,3,1,"2002_1624","8","2"
"680","Grove City","Grove City",2002,3,1,"2002_680","8","2"
"838","Lancaster","Lancaster",2002,3,1,"2002_838","7","3"
"1686","Galloway","Westland",2002,3,1,"2002_1686","5","5"
"1741","Columbus","Worthington Kilbourne",2002,3,1,"2002_1741","6","4"
"1746","Xenia","Xenia",2002,3,1,"2002_1746","6","4"
"888","Logan","Logan",2002,3,1,"2002_888","6","4"
"764","Massillon","Jackson",2002,3,1,"2002_764","5","5"
"1202","Lewis Center","Olentangy",2002,3,1,"2002_1202","6","4"
"717","Hilliard","Hilliard Darby",2002,3,1,"2002_717","5","5"
"1088","Newark","Newark",2002,3,1,"2002_1088","5","5"
"306","Canton","Canton McKinley",2002,3,1,"2002_306","3","7"
"716","Hilliard","Hilliard Davidson",2002,3,1,"2002_716","4","6"
"1738","Worthington","Thomas Worthington",2002,3,1,"2002_1738","3","7"
"650","Canton","GlenOak",2002,3,1,"2002_650","3","7"
"1674","Westerville","Westerville South",2002,3,1,"2002_1674","3","7"
"548","Fairborn","Fairborn",2002,3,1,"2002_548","3","7"
"1290","Reynoldsburg","Reynoldsburg",2002,3,1,"2002_1290","3","7"
"1672","Westerville","Westerville North",2002,3,1,"2002_1672","2","8"
"178","Beavercreek","Beavercreek",2002,3,1,"2002_178","1","9"
"610","Columbus","Franklin Heights",2002,3,1,"2002_610","0","10"
"682","Groveport","Groveport-Madison",2002,3,1,"2002_682","0","10"
"1698","Columbus","Whetstone",2002,3,1,"2002_1698","0","10"
"522","Cincinnati","Elder",2002,4,1,"2002_522","9","1"
"118","Cincinnati","Anderson",2002,4,1,"2002_118","10","0"
"396","Cincinnati","Colerain",2002,4,1,"2002_396","9","1"
"1056","Cincinnati","Archbishop Moeller",2002,4,1,"2002_1056","7","3"
"1638","Huber Heights","Wayne",2002,4,1,"2002_1638","8","2"
"1142","Clayton","Northmont",2002,4,1,"2002_1142","8","2"
"846","Lebanon","Lebanon",2002,4,1,"2002_846","9","1"
"1388","Cincinnati","St Xavier",2002,4,1,"2002_1388","7","3"
"1274","Cincinnati","Princeton",2002,4,1,"2002_1274","7","3"
"696","Harrison","Harrison",2002,4,1,"2002_696","8","2"
"836","Liberty Township","Lakota East",2002,4,1,"2002_836","6","4"
"1020","Miamisburg","Miamisburg",2002,4,1,"2002_1020","7","3"
"1719","Cincinnati","Winton Woods",2002,4,1,"2002_1719","8","2"
"336","Centerville","Centerville",2002,4,1,"2002_336","8","2"
"1508","Cincinnati","Sycamore",2002,4,1,"2002_1508","6","4"
"842","Cincinnati","La Salle",2002,4,1,"2002_842","4","6"
"972","Mason","Mason",2002,4,1,"2002_972","5","5"
"1026","Middletown","Middletown",2002,4,1,"2002_1026","6","4"
"1188","Cincinnati","Oak Hills",2002,4,1,"2002_1188","3","7"
"550","Fairfield","Fairfield",2002,4,1,"2002_550","4","6"
"837","West Chester","Lakota West",2002,4,1,"2002_837","4","6"
"1666","Cincinnati","Western Hills",2002,4,1,"2002_1666","4","6"
"1034","Milford","Milford",2002,4,1,"2002_1034","4","6"
"1720","Cincinnati","Withrow",2002,4,1,"2002_1720","3","7"
"106","Cincinnati","Aiken",2002,4,1,"2002_106","4","6"
"742","Cincinnati","Hughes Center",2002,4,1,"2002_742","3","7"
"807","Kettering","Kettering Fairmont",2002,4,1,"2002_807","3","7"
"116","Batavia","Amelia",2002,4,1,"2002_116","1","9"
"685","Hamilton","Hamilton",2002,4,1,"2002_685","0","10"
"902","Louisville","Louisville",2002,5,2,"2002_902","10","0"
"304","Canfield","Canfield",2002,5,2,"2002_304","10","0"
"922","Madison","Madison",2002,5,2,"2002_922","9","1"
"822","Uniontown","Lake",2002,5,2,"2002_822","7","3"
"1204","Olmsted Falls","Olmsted Falls",2002,5,2,"2002_1204","8","2"
"736","Warren","Howland",2002,5,2,"2002_736","7","3"
"944","Maple Heights","Maple Heights",2002,5,2,"2002_944","7","3"
"358","Youngstown","Chaney",2002,5,2,"2002_358","7","3"
"1440","Willoughby","South",2002,5,2,"2002_1440","8","2"
"802","Chagrin Falls","Kenston",2002,5,2,"2002_802","6","4"
"632","Garfield Heights","Garfield Heights",2002,5,2,"2002_632","7","3"
"1410","East Cleveland","Shaw",2002,5,2,"2002_1410","6","4"
"180","Bedford","Bedford",2002,5,2,"2002_180","6","4"
"360","Chardon","Chardon",2002,5,2,"2002_360","4","6"
"440","Mantua","Crestwood",2002,5,2,"2002_440","6","4"
"200","Berea","Berea",2002,5,2,"2002_200","4","6"
"506","Cleveland","East Technical",2002,5,2,"2002_506","4","5"
"1224","Parma","Padua Franciscan",2002,5,2,"2002_1224","4","6"
"634","Geneva","Geneva",2002,5,2,"2002_634","3","7"
"980","Mayfield","Mayfield",2002,5,2,"2002_980","3","7"
"1281","Ravenna","Ravenna",2002,5,2,"2002_1281","3","7"
"1312","Painesville","Riverside",2002,5,2,"2002_1312","2","8"
"480","Cleveland","East",2002,5,2,"2002_480","3","7"
"994","Niles","McKinley",2002,5,2,"2002_994","1","9"
"1530","Canton","Timken",2002,5,2,"2002_1530","3","7"
"112","Alliance","Alliance",2002,5,2,"2002_112","1","9"
"1684","Westlake","Westlake",2002,5,2,"2002_1684","2","8"
"1326","Kent","Roosevelt",2002,5,2,"2002_1326","1","9"
"1118","Parma","Normandy",2002,5,2,"2002_1118","0","10"
"1728","Youngstown","Woodrow Wilson",2002,5,2,"2002_1728","0","10"
"1350","Toledo","St Francis DeSales",2002,6,2,"2002_1350","9","1"
"258","Columbus","Brookhaven",2002,6,2,"2002_258","9","1"
"1612","Columbus","Walnut Ridge",2002,6,2,"2002_1612","9","1"
"342","Toledo","Central Catholic",2002,6,2,"2002_342","9","1"
"406","Tiffin","Columbian",2002,6,2,"2002_406","9","1"
"976","Maumee","Maumee",2002,6,2,"2002_976","8","2"
"1032","Columbus","Mifflin",2002,6,2,"2002_1032","7","3"
"1342","Columbus","St Charles",2002,6,2,"2002_1342","6","4"
"748","Columbus","Independence",2002,6,2,"2002_748","8","2"
"372","Oregon","Clay",2002,6,2,"2002_372","6","4"
"1512","Sylvania","Sylvania Southview",2002,6,2,"2002_1512","5","5"
"1616","Wapakoneta","Wapakoneta",2002,6,2,"2002_1616","5","5"
"1476","Holland","Springfield",2002,6,2,"2002_1476","5","5"
"464","Defiance","Defiance",2002,6,2,"2002_464","5","5"
"124","Whitehouse","Anthony Wayne",2002,6,2,"2002_124","5","5"
"1526","Ashville","Teays Valley",2002,6,2,"2002_1526","4","6"
"1324","Toledo","Rogers",2002,6,2,"2002_1324","5","5"
"330","Celina","Celina",2002,6,2,"2002_330","5","5"
"962","Columbus","Marion-Franklin",2002,6,2,"2002_962","5","5"
"1422","Sidney","Sidney",2002,6,2,"2002_1422","4","6"
"242","Bowling Green","Bowling Green",2002,6,2,"2002_242","2","8"
"1436","Columbus","South Urban Academy",2002,6,2,"2002_1436","4","6"
"1656","Columbus","West",2002,6,2,"2002_1656","3","7"
"970","Marysville","Marysville",2002,6,2,"2002_970","3","7"
"704","Delaware","Hayes",2002,6,2,"2002_704","2","8"
"252","Columbus","Briggs",2002,6,2,"2002_252","3","7"
"482","Columbus","East",2002,6,2,"2002_482","1","8"
"1140","Columbus","Northland",2002,6,2,"2002_1140","0","10"
"670","Green","Green",2002,7,2,"2002_670","9","1"
"152","Avon Lake","Avon Lake",2002,7,2,"2002_152","9","1"
"500","East Liverpool","East Liverpool",2002,7,2,"2002_500","7","3"
"1116","Macedonia","Nordonia",2002,7,2,"2002_1116","9","1"
"1030","Grafton","Midview",2002,7,2,"2002_1030","9","1"
"956","Marietta","Marietta",2002,7,2,"2002_956","8","2"
"422","Copley","Copley",2002,7,2,"2002_422","7","3"
"1288","Richfield","Revere",2002,7,2,"2002_1288","5","5"
"926","Mansfield","Madison Comprehensive",2002,7,2,"2002_926","6","4"
"144","The Plains","Athens",2002,7,2,"2002_144","6","4"
"1078","Mount Vernon","Mount Vernon",2002,7,2,"2002_1078","6","4"
"528","Akron","Ellet",2002,7,2,"2002_528","5","5"
"138","Ashland","Ashland",2002,7,2,"2002_138","6","4"
"1486","Amherst","Steele",2002,7,2,"2002_1486","6","4"
"1632","Pataskala","Watkins Memorial",2002,7,2,"2002_1632","6","4"
"1750","Zanesville","Zanesville",2002,7,2,"2002_1750","5","5"
"1106","New Philadelphia","New Philadelphia",2002,7,2,"2002_1106","5","5"
"1522","Tallmadge","Tallmadge",2002,7,2,"2002_1522","3","7"
"322","Carrollton","Carrollton",2002,7,2,"2002_322","4","6"
"800","Akron","Kenmore",2002,7,2,"2002_800","4","6"
"160","Barberton","Barberton",2002,7,2,"2002_160","2","8"
"592","Akron","Firestone",2002,7,2,"2002_592","3","7"
"390","Lodi","Cloverleaf",2002,7,2,"2002_390","2","8"
"344","Akron","Central-Hower",2002,7,2,"2002_344","3","7"
"1316","Warsaw","River View",2002,7,2,"2002_1316","3","7"
"1472","Akron","Springfield",2002,7,2,"2002_1472","2","8"
"350","Twinsburg","Twinsburg",2002,7,2,"2002_350","2","8"
"1152","North Ridgeville","North Ridgeville",2002,7,2,"2002_1152","1","9"
"478","Akron","East",2002,7,2,"2002_478","0","10"
"810","Kings Mills","Kings",2002,8,2,"2002_810","10","0"
"352","Dayton","Chaminade-Julienne",2002,8,2,"2002_352","9","1"
"292","Vandalia","Butler",2002,8,2,"2002_292","9","1"
"516","Trenton","Edgewood",2002,8,2,"2002_516","9","1"
"1550","Trotwood","Trotwood-Madison",2002,8,2,"2002_1550","8","2"
"320","Dayton","Carroll",2002,8,2,"2002_320","8","2"
"904","Loveland","Loveland",2002,8,2,"2002_904","8","2"
"1074","Cincinnati","Mount Healthy",2002,8,2,"2002_1074","8","2"
"1732","Cincinnati","Woodward",2002,8,2,"2002_1732","9","1"
"998","Cincinnati","Archbishop McNicholas",2002,8,2,"2002_998","6","4"
"1322","St Bernard","Roger Bacon",2002,8,2,"2002_1322","6","4"
"364","Chillicothe","Chillicothe",2002,8,2,"2002_364","5","5"
"1714","Wilmington","Wilmington",2002,8,2,"2002_1714","5","5"
"1330","Hamilton","Ross",2002,8,2,"2002_1330","6","4"
"646","Cincinnati","Glen Este",2002,8,2,"2002_646","6","4"
"192","Dayton","Belmont",2002,8,2,"2002_192","6","3"
"1528","New Carlisle","Tecumseh",2002,8,2,"2002_1528","5","5"
"1176","Norwood","Norwood",2002,8,2,"2002_1176","5","5"
"1520","Oxford","Talawanda",2002,8,2,"2002_1520","4","6"
"1258","Piqua","Piqua",2002,8,2,"2002_1258","4","6"
"402","Dayton","Colonel White",2002,8,2,"2002_402","3","7"
"1470","Springboro","Springboro",2002,8,2,"2002_1470","3","7"
"1484","Riverside","Stebbins",2002,8,2,"2002_1484","4","6"
"1660","West Carrollton","West Carrollton",2002,8,2,"2002_1660","5","5"
"1002","Dayton","Meadowdale",2002,8,2,"2002_1002","5","5"
"1554","Cincinnati","Turpin",2002,8,2,"2002_1554","3","7"
"1610","Cincinnati","Walnut Hills",2002,8,2,"2002_1610","2","8"
"1664","Mount Orab","Western Brown",2002,8,2,"2002_1664","3","7"
"1164","Cincinnati","Northwest",2002,8,2,"2002_1164","1","9"
"678","Greenville","Greenville",2002,8,2,"2002_678","0","10"
"196","Cleveland","Benedictine",2002,9,3,"2002_196","8","2"
"1571","Hunting Valley","University School",2002,9,3,"2002_1571","7","3"
"519","Richmond","Edison",2002,9,3,"2002_519","9","1"
"1488","Steubenville","Steubenville",2002,9,3,"2002_1488","8","2"
"738","Hubbard","Hubbard",2002,9,3,"2002_738","9","1"
"176","Lisbon","Beaver Local",2002,9,3,"2002_176","8","2"
"1678","Chesterland","West Geauga",2002,9,3,"2002_1678","8","2"
"1264","Poland","Poland Seminary",2002,9,3,"2002_1264","7","3"
"728","Parma Heights","Holy Name",2002,9,3,"2002_728","6","4"
"1620","Warrensville","Warrensville Heights",2002,9,3,"2002_1620","6","4"
"1658","Beloit","West Branch",2002,9,3,"2002_1658","6","4"
"1180","Chardon","Notre Dame-Cathedral Latin",2002,9,3,"2002_1180","6","4"
"774","Jefferson","Jefferson Area",2002,9,3,"2002_774","7","3"
"168","Bay Village","Bay",2002,9,3,"2002_168","6","4"
"584","Mogadore","Field",2002,9,3,"2002_584","7","3"
"282","Rayland","Buckeye Local",2002,9,3,"2002_282","5","5"
"1448","Ravenna","Southeast",2002,9,3,"2002_1448","6","4"
"1500","Struthers","Struthers",2002,9,3,"2002_1500","4","6"
"1392","Salem","Salem",2002,9,3,"2002_1392","4","6"
"416","Conneaut","Conneaut",2002,9,3,"2002_416","4","6"
"1282","Youngstown","Rayen",2002,9,3,"2002_1282","4","6"
"828","Cortland","Lakeview",2002,9,3,"2002_828","4","6"
"698","Painesville","Harvey",2002,9,3,"2002_698","4","6"
"824","Mentor","Lake Catholic",2002,9,3,"2002_824","2","8"
"751","Wintersville","Indian Creek",2002,9,3,"2002_751","1","9"
"1320","Rocky River","Rocky River",2002,9,3,"2002_1320","3","7"
"570","Fairview Park","Fairview",2002,9,3,"2002_570","1","9"
"1208","Pepper Pike","Orange",2002,9,3,"2002_1208","1","8"
"514","Ashtabula","Edgewood",2002,9,3,"2002_514","1","9"
"1016","Mentor","Mentor",2003,1,1,"2003_1016","10","0"
"692","Warren","Warren G Harding",2003,1,1,"2003_692","10","0"
"1346","Lakewood","St Edward",2003,1,1,"2003_1346","7","3"
"652","Cleveland","Glenville",2003,1,1,"2003_652","9","1"
"1354","Cleveland","St Ignatius",2003,1,1,"2003_1354","8","2"
"1498","Strongsville","Strongsville",2003,1,1,"2003_1498","7","3"
"1428","Solon","Solon",2003,1,1,"2003_1428","7","3"
"832","Lakewood","Lakewood",2003,1,1,"2003_832","7","3"
"1588","Parma Heights","Valley Forge",2003,1,1,"2003_1588","6","4"
"540","Euclid","Euclid",2003,1,1,"2003_540","6","4"
"140","Ashtabula","Lakeside",2003,1,1,"2003_140","7","3"
"148","Youngstown","Austintown-Fitch",2003,1,1,"2003_148","6","4"
"980","Mayfield","Mayfield",2003,1,1,"2003_980","6","4"
"784","Cleveland","John F Kennedy",2003,1,1,"2003_784","6","4"
"1146","North Olmsted","North Olmsted",2003,1,1,"2003_1146","5","5"
"248","Broadview Heights","Brecksville-Broadview Heights",2003,1,1,"2003_248","5","5"
