"Season","Week","Tm_ID","Opp_ID","Loc","Result","Notes","Date","Playoff","Tm_score","Opp_score","Score_diff","Win","Cal_Week","Multi_Week","Excl_Harbin","Excl_Elo","Opp_Reg","nonOHSAA","nonOHSAA_div"
"2018",6,"17501","17478","H","","",2018-09-22,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"17501","12846","A","","",2018-09-29,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"17501","17502","H","","",2018-10-06,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"17501","12847","A","","",2018-10-13,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"17501","17500","H","","",2018-10-20,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",11,"17501","17503","A","","",2018-10-27,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",12,"17501","12849","H","*","",2018-11-04,0,NA,NA,NA,0,"44",NA,1,0,"",1,""
"2018",3,"17505","17550","A","","",2018-08-30,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"17505","17551","H","","",2018-09-08,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"17505","1624","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"7",0,NA
"2018",6,"17505","17552","H","","",2018-09-22,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"17505","17554","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"17505","17553","A","","",2018-10-06,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"17505","17555","H","","",2018-10-13,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"17505","17556","H","","",2018-10-20,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",11,"17505","17540","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",3,"17548","342","A","","",2018-09-01,0,NA,NA,NA,0,"35",NA,0,0,"6",0,NA
"2018",4,"17548","17558","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",6,"17548","17532","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"17548","17560","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"17548","17531","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"17548","15118","A","","",2018-10-13,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"17548","17537","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",11,"17548","17533","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",15,"17548","17559","A","*","",2018-11-21,0,NA,NA,NA,0,"47",NA,1,0,"",1,""
"2018",2,"21190","1254","N","","",2018-08-26,0,NA,NA,NA,0,"34",NA,0,0,"3",0,NA
"2018",3,"21190","24426","N","","",2018-09-01,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"21190","21207","H","","",2018-09-08,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"21190","21168","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"21190","21178","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"21190","21132","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"21190","21166","A","","",2018-10-06,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"21190","21220","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"21190","21762","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",11,"21190","21999","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",2,"21207","21508","A","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"21207","1550","A","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"12",0,NA
"2018",4,"21207","21190","A","","",2018-09-08,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"21207","21765","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"21207","21764","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"21207","21762","H","","",2018-09-29,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"21207","21153","H","","",2018-10-06,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"21207","21212","A","","",2018-10-13,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"21207","21132","A","","",2018-10-20,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",11,"21207","21999","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",2,"21282","11192","N","","",2018-08-25,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"21282","24674","H","","",2018-09-01,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"21282","21284","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"21282","21045","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"21282","21236","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"21282","21047","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"21282","1624","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"7",0,NA
"2018",9,"21282","21538","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"21282","21009","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",11,"21282","21999","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",2,"24401","23003","H","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"24401","21044","A","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"24401","24673","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"24401","24426","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"24401","24362","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"24401","24361","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"24401","24358","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"24401","24433","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"24401","522","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"4",0,NA
"2018",11,"24401","31999","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",2,"24556","21411","A","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"24556","21319","N","","",2018-09-01,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"24556","842","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"8",0,NA
"2018",5,"24556","24493","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"24556","24488","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"24556","24675","A","","",2018-09-29,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"24556","24555","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"24556","24419","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"24556","24426","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",11,"24556","31999","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",2,"24674","30079","A","","",2018-08-25,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"24674","21282","A","","",2018-09-01,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"24674","24431","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",5,"24674","24676","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"24674","24490","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",7,"24674","24566","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"24674","24677","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"24674","24361","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"24674","842","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"8",0,NA
"2018",11,"24674","31999","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",4,"25025","1180","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"9",0,NA
"2018",9,"25117","326","A","","",2018-10-13,0,NA,NA,NA,0,"41",NA,0,0,"21",0,NA
"2018",4,"25121","132","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"12",0,NA
"2018",4,"25132","336","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"3",0,NA
"2018",2,"25227","1244","A","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"7",0,NA
"2018",4,"25227","650","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"1",0,NA
"2018",6,"25227","842","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"8",0,NA
"2018",7,"25227","12499","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"25227","12801","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"25227","17477","A","","",2018-10-13,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"25227","340","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"17",0,NA
"2018",11,"25227","14912","A","","",2018-10-27,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",12,"25227","14800","A","*","",2018-11-02,0,NA,NA,NA,0,"44",NA,1,0,"",1,""
"2018",1,"25228","9918","A","","",2018-08-17,0,NA,NA,NA,0,"33",NA,0,0,"",1,""
"2018",2,"25228","1056","A","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"4",0,NA
"2018",4,"25228","522","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"4",0,NA
"2018",5,"25228","12650","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",6,"25228","894","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"2",0,NA
"2018",7,"25228","1354","A","","",2018-09-29,0,NA,NA,NA,0,"39",NA,0,0,"1",0,NA
"2018",8,"25228","14679","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"25228","1388","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"4",0,NA
"2018",10,"25228","17479","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",11,"25228","12532","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",12,"25228","14317","A","*","",2018-11-02,0,NA,NA,NA,0,"44",NA,1,0,"",1,""
"2018",13,"25228","25237","H","*","",2018-11-09,0,NA,NA,NA,0,"45",NA,1,0,"",1,""
"2018",2,"25237","310","A","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"13",0,NA
"2018",3,"25237","12532","A","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"",1,""
"2018",4,"25237","1488","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"13",0,NA
"2018",5,"25237","894","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"2",0,NA
"2018",7,"25237","17478","A","","",2018-09-29,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",9,"25237","1346","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"1",0,NA
"2018",10,"25237","12853","A","","",2018-10-20,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",11,"25237","12650","A","","",2018-10-26,0,NA,NA,NA,0,"43",1,0,0,"",1,""
"2018",11,"25237","14679","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",13,"25237","25228","A","*","",2018-11-09,0,NA,NA,NA,0,"45",NA,1,0,"",1,""
"2018",2,"25238","12386","N","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"25238","1254","A","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"3",0,NA
"2018",4,"25238","1244","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"7",0,NA
"2018",5,"25238","13524","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,""
"2018",7,"25238","310","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"13",0,NA
"2018",8,"25238","1354","A","","",2018-10-06,0,NA,NA,NA,0,"40",NA,0,0,"1",0,NA
"2018",9,"25238","12532","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,""
"2018",10,"25238","12530","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",11,"25238","476","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"12",0,NA
"2018",13,"25238","14317","A","*","",2018-11-10,0,NA,NA,NA,0,"45",NA,1,0,"",1,""
"2018",14,"25238","14679","A","*","",2018-11-16,0,NA,NA,NA,0,"46",NA,1,0,"",1,""
"2018",4,"25239","964","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"9",0,NA
"2018",4,"28656","13524","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,""
"2018",6,"28656","22078","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,""
"2018",9,"28656","842","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"8",0,NA
"2018",11,"28656","28237","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",2,"398","1706","H","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"17",0,NA
"2018",3,"398","170","A","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"17",0,NA
"2018",4,"398","1320","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"10",0,NA
"2018",5,"398","652","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"10",0,NA
"2018",6,"398","790","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"10",0,NA
"2018",7,"398","402","A","","",2018-09-29,0,NA,NA,NA,0,"39",NA,0,0,"12",0,NA
"2018",8,"398","784","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"10",0,NA
"2018",9,"398","1292","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"1",0,NA
"2018",10,"398","506","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"10",0,NA
"2018",11,"398","880","H","","",2018-10-27,0,NA,NA,NA,0,"43",NA,0,0,"10",0,NA
"2018",8,"9007","1296","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"27",0,NA
"2018",2,"9057","1082","H","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"24",0,NA
"2018",3,"9057","368","A","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"24",0,NA
"2018",4,"9057","1712","H","","",2018-09-08,0,NA,NA,NA,0,"36",NA,0,0,"24",0,NA
"2018",5,"9057","742","A","","",2018-09-13,0,NA,NA,NA,0,"37",NA,0,0,"12",0,NA
"2018",6,"9057","9272","H","","",2018-09-22,0,NA,NA,NA,0,"38",NA,0,0,"28",0,NA
"2018",7,"9057","776","H","","",2018-09-29,0,NA,NA,NA,0,"39",NA,0,0,"28",0,NA
"2018",8,"9057","715","H","","",2018-10-04,0,NA,NA,NA,0,"40",NA,0,0,"28",0,NA
"2018",9,"9057","1421","A","","",2018-10-13,0,NA,NA,NA,0,"41",NA,0,0,"16",0,NA
"2018",10,"9057","9461","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"28",0,NA
"2018",11,"9057","9910","H","","",2018-10-25,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",2,"9900","1378","A","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"25",0,NA
"2018",3,"9900","1751","A","","",2018-09-01,0,NA,NA,NA,0,"35",NA,0,0,"25",0,NA
"2018",4,"9900","9901","H","*","",2018-09-08,0,NA,NA,NA,0,"36",NA,1,0,"",1,""
"2018",5,"9900","440","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"17",0,NA
"2018",6,"9900","1542","A","","",2018-09-22,0,NA,NA,NA,0,"38",NA,0,0,"21",0,NA
"2018",7,"9900","1571","A","","",2018-09-29,0,NA,NA,NA,0,"39",NA,0,0,"10",0,NA
"2018",8,"9900","10200","A","","",2018-10-06,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"9900","1120","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"9",0,NA
"2018",10,"9900","12801","H","","",2018-10-20,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",11,"9900","702","H","","",2018-10-27,0,NA,NA,NA,0,"43",NA,0,0,"17",0,NA
"2018",2,"9901","1002","A","*","",2018-08-24,0,NA,NA,NA,0,"34",NA,1,0,"16",0,NA
"2018",3,"9901","13495","H","*","",2018-09-01,0,NA,NA,NA,0,"35",NA,1,0,"",1,""
"2018",4,"9901","9900","A","*","",2018-09-08,0,NA,NA,NA,0,"36",NA,1,0,"",1,""
"2018",5,"9901","13490","H","*","",2018-09-15,0,NA,NA,NA,0,"37",NA,1,0,"",1,""
"2018",6,"9901","13492","H","*","",2018-09-22,0,NA,NA,NA,0,"38",NA,1,0,"",1,""
"2018",7,"9901","9903","A","*","",2018-09-29,0,NA,NA,NA,0,"39",NA,1,0,"",1,""
"2018",8,"9901","9915","H","*","",2018-10-05,0,NA,NA,NA,0,"40",NA,1,0,"",1,""
"2018",9,"9901","9916","H","*","",2018-10-12,0,NA,NA,NA,0,"41",NA,1,0,"",1,""
"2018",10,"9901","1698","H","*","",2018-10-19,0,NA,NA,NA,0,"42",NA,1,0,"7",0,NA
"2018",11,"9901","12801","A","*","",2018-10-27,0,NA,NA,NA,0,"43",NA,1,0,"",1,""
"2018",2,"9903","553","A","*","",2018-08-24,0,NA,NA,NA,0,"34",NA,1,0,"27",0,NA
"2018",3,"9903","830","A","*","",2018-08-31,0,NA,NA,NA,0,"35",NA,1,0,"15",0,NA
"2018",4,"9903","13490","A","*","",2018-09-08,0,NA,NA,NA,0,"36",NA,1,0,"",1,""
"2018",5,"9903","9913","A","*","",2018-09-14,0,NA,NA,NA,0,"37",NA,1,0,"",1,""
"2018",6,"9903","9915","A","*","",2018-09-22,0,NA,NA,NA,0,"38",NA,1,0,"",1,""
"2018",7,"9903","9901","H","*","",2018-09-29,0,NA,NA,NA,0,"39",NA,1,0,"",1,""
"2018",8,"9903","9916","H","*","",2018-10-05,0,NA,NA,NA,0,"40",NA,1,0,"",1,""
"2018",9,"9903","13492","A","*","",2018-10-13,0,NA,NA,NA,0,"41",NA,1,0,"",1,""
"2018",2,"9910","668","A","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"27",0,NA
"2018",3,"9910","9915","A","*","",2018-09-01,0,NA,NA,NA,0,"35",NA,1,0,"",1,""
"2018",9,"9910","192","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"8",0,NA
"2018",10,"9910","715","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"28",0,NA
"2018",11,"9910","9057","A","","",2018-10-25,0,NA,NA,NA,0,"43",NA,0,0,"0",1,"6"
"2018",2,"9911","748","A","*","",2018-08-24,0,NA,NA,NA,0,"34",NA,1,0,"11",0,NA
"2018",3,"9911","324","A","*","",2018-08-31,0,NA,NA,NA,0,"35",NA,1,0,"28",0,NA
"2018",4,"9911","594","A","*","",2018-09-07,0,NA,NA,NA,0,"36",NA,1,0,"27",0,NA
"2018",5,"9911","1002","A","*","",2018-09-14,0,NA,NA,NA,0,"37",NA,1,0,"16",0,NA
"2018",7,"9911","436","A","*","",2018-09-29,0,NA,NA,NA,0,"39",NA,1,0,"17",0,NA
"2018",9,"9911","1296","A","*","",2018-10-12,0,NA,NA,NA,0,"41",NA,1,0,"27",0,NA
"2018",4,"9913","668","A","*","",2018-09-07,0,NA,NA,NA,0,"36",NA,1,0,"27",0,NA
"2018",5,"9913","9903","H","*","",2018-09-14,0,NA,NA,NA,0,"37",NA,1,0,"",1,""
"2018",5,"9914","938","A","*","",2018-09-14,0,NA,NA,NA,0,"37",NA,1,0,"27",0,NA
"2018",2,"9915","886","A","*","",2018-08-23,0,NA,NA,NA,0,"34",NA,1,0,"28",0,NA
"2018",3,"9915","9910","H","*","",2018-09-01,0,NA,NA,NA,0,"35",NA,1,0,"",1,""
"2018",4,"9915","588","A","*","",2018-09-07,0,NA,NA,NA,0,"36",NA,1,0,"20",0,NA
"2018",6,"9915","9903","H","*","",2018-09-22,0,NA,NA,NA,0,"38",NA,1,0,"",1,""
"2018",7,"9915","1036","A","*","",2018-09-29,0,NA,NA,NA,0,"39",NA,1,0,"27",0,NA
"2018",8,"9915","9901","A","*","",2018-10-05,0,NA,NA,NA,0,"40",NA,1,0,"",1,""
"2018",10,"9915","776","A","*","",2018-10-19,0,NA,NA,NA,0,"42",NA,1,0,"28",0,NA
"2018",2,"9916","204","A","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"27",0,NA
"2018",3,"9916","222","A","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"27",0,NA
"2018",4,"9916","484","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"27",0,NA
"2018",8,"9916","9903","A","*","",2018-10-05,0,NA,NA,NA,0,"40",NA,1,0,"",1,""
"2018",9,"9916","9901","A","*","",2018-10-12,0,NA,NA,NA,0,"41",NA,1,0,"",1,""
"2018",10,"9916","1342","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"7",0,NA
"2018",1,"9918","25228","H","","",2018-08-17,0,NA,NA,NA,0,"33",NA,0,0,"",1,""
"2018",2,"9918","12359","A","","",2018-08-24,0,NA,NA,NA,0,"34",NA,0,0,"",1,""
"2018",3,"9918","1638","A","","",2018-08-31,0,NA,NA,NA,0,"35",NA,0,0,"3",0,NA
"2018",4,"9918","872","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"6",0,NA
"2018",5,"9918","1354","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"1",0,NA
"2018",6,"9918","1346","A","","",2018-09-22,0,NA,NA,NA,0,"38",NA,0,0,"1",0,NA
"2018",7,"9918","11582","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,""
"2018",8,"9918","11065","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,""
"2018",9,"9918","476","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"12",0,NA
"2018",10,"9918","24358","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,""
"2018",11,"9918","28652","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,""
"2018",10,"9990","1296","H","","",2018-10-20,0,NA,NA,NA,0,"42",NA,0,0,"27",0,NA
