OHSAA.ID,2018_Full,2017_Full,2016_Full,2015_Full,2014_Full,2013_Full,2012_Full,2011_Full,2010_Full,2009_Full,2008_Full,2007_Full,2018_Main,2017_Main,2016_Main,2015_Main,2014_Main,2013_Main,2012_Main,2011_Main,2010_Main,2009_Main,2008_Main,2007_Main
7974,SENATE,SENATE,SENATE,SENATE,SENATE,SENATE,SENATE,SENATE,SENATE,SENATE,SENATE,SENATE,SENATE,SENATE,SENATE,SENATE,SENATE,SENATE,SENATE,SENATE,SENATE,SENATE,SENATE,SENATE
192,DAY CITY,SOPL - AMER,SOPL - NAT,SOPL - NAT,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,SOPL,SOPL,SOPL,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY
402,DAY CITY,SOPL - AMER,SOPL - AMER,SOPL - AMER,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,SOPL,SOPL,SOPL,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY
742,CMAC,SOPL - AMER,SOPL - AMER,SOPL - AMER,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,SOPL,SOPL,SOPL,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC
1002,DAY CITY,SOPL - AMER,SOPL - AMER,SOPL - AMER,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,SOPL,SOPL,SOPL,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY
1235,DAY CITY,SOPL - AMER,SOPL - NAT,SOPL - NAT,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,UNKWN,UNKWN,DAY CITY,SOPL,SOPL,SOPL,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,UNKWN,UNKWN
1666,CMAC,SOPL - AMER,SOPL - AMER,SOPL - AMER,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,SOPL,SOPL,SOPL,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC
1732,CMAC,SOPL - AMER,SOPL - NAT,SOPL - NAT,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,SOPL,SOPL,SOPL,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC
106,CMAC,SOPL - NAT,SOPL - NAT,SOPL - NAT,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,SOPL,SOPL,SOPL,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC
476,DAY CITY,SOPL - NAT,SOPL - AMER,SOPL - AMER,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,SOPL,SOPL,SOPL,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY,DAY CITY
1421,CMAC,SOPL - NAT,SOPL - AMER,SOPL - AMER,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,SOPL,SOPL,SOPL,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC
1518,CMAC,SOPL - NAT,SOPL - AMER,SOPL - AMER,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,SOPL,SOPL,SOPL,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC
9057,CMAC,SOPL - NAT,SOPL - NAT,SOPL - NAT,IND,IND,IND,IND,IND,IND,IND,IND,CMAC,SOPL,SOPL,SOPL,IND,IND,IND,IND,IND,IND,IND,IND
9461,CMAC,SOPL - NAT,SOPL - NAT,SOPL - NAT,IND,IND,IND,IND,IND,IND,IND,IND,CMAC,SOPL,SOPL,SOPL,IND,IND,IND,IND,IND,IND,IND,IND
146,SUBURBAN - AMER,SUBURBAN - AMER,SUBURBAN - AMER,SUBURBAN - AMER,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL
160,SUBURBAN - AMER,SUBURBAN - AMER,SUBURBAN - AMER,SUBURBAN - AMER,IND,IND,IND,IND,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,IND,IND,IND,IND,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN
422,SUBURBAN - AMER,SUBURBAN - AMER,SUBURBAN - AMER,SUBURBAN - AMER,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN
710,SUBURBAN - AMER,SUBURBAN - AMER,SUBURBAN - AMER,SUBURBAN - AMER,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN
1288,SUBURBAN - AMER,SUBURBAN - AMER,SUBURBAN - AMER,SUBURBAN - AMER,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN
1326,SUBURBAN - AMER,SUBURBAN - AMER,SUBURBAN - AMER,SUBURBAN - AMER,PORT TRL - METRO,PORT TRL - METRO,PORT TRL - METRO,PORT TRL - METRO,PORT TRL - METRO,PORT TRL - METRO,PORT TRL - METRO,PORT TRL - METRO,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,PORT TRL,PORT TRL,PORT TRL,PORT TRL,PORT TRL,PORT TRL,PORT TRL,PORT TRL
1522,SUBURBAN - AMER,SUBURBAN - AMER,SUBURBAN - AMER,SUBURBAN - AMER,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN
248,SUBURBAN - NAT,SUBURBAN - NAT,SUBURBAN - NAT,SUBURBAN - NAT,SW,SW,SW,SW,SW,SW,SW,SW,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SW,SW,SW,SW,SW,SW,SW,SW
350,SUBURBAN - NAT,SUBURBAN - NAT,SUBURBAN - NAT,SUBURBAN - NAT,NOC - VAL,NOC - VAL,NOC - VAL,NOC - VAL,NOC - RIVER,NOC - RIVER,NOC - LAKE,NOC - LAKE,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,NOC,NOC,NOC,NOC,NOC,NOC,NOC,NOC
444,SUBURBAN - NAT,SUBURBAN - NAT,SUBURBAN - NAT,SUBURBAN - NAT,NOC - LAKE,NOC - LAKE,NOC - RIVER,NOC - RIVER,NOC - RIVER,NOC - RIVER,NOC - RIVER,NOC - RIVER,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,NOC,NOC,NOC,NOC,NOC,NOC,NOC,NOC
740,SUBURBAN - NAT,SUBURBAN - NAT,SUBURBAN - NAT,SUBURBAN - NAT,NOC - VAL,NOC - VAL,NOC - RIVER,NOC - RIVER,NOC - RIVER,NOC - RIVER,NOC - RIVER,NOC - RIVER,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,NOC,NOC,NOC,NOC,NOC,NOC,NOC,NOC
1116,SUBURBAN - NAT,SUBURBAN - NAT,SUBURBAN - NAT,SUBURBAN - NAT,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,NOC - VAL,NOC - VAL,NOC - RIVER,NOC - RIVER,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,NOC,NOC,NOC,NOC
1154,SUBURBAN - NAT,SUBURBAN - NAT,SUBURBAN - NAT,SUBURBAN - NAT,NOC - RIVER,NOC - RIVER,NOC - RIVER,NOC - RIVER,NOC - LAKE,NOC - LAKE,NOC - LAKE,NOC - LAKE,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,NOC,NOC,NOC,NOC,NOC,NOC,NOC,NOC
1492,SUBURBAN - NAT,SUBURBAN - NAT,SUBURBAN - NAT,SUBURBAN - NAT,NOC - RIVER,NOC - RIVER,NOC - RIVER,NOC - RIVER,NOC - RIVER,NOC - RIVER,NOC - RIVER,NOC - RIVER,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,NOC,NOC,NOC,NOC,NOC,NOC,NOC,NOC
1606,SUBURBAN - NAT,SUBURBAN - NAT,SUBURBAN - NAT,SUBURBAN - NAT,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN
102,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC
744,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC
1226,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC
1256,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC
1450,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC
1568,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC
1676,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC
1752,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC,SVC
150,SW,SW,SW,SW,W SHORE,W SHORE,W SHORE,W SHORE,W SHORE,W SHORE,W SHORE,W SHORE,SW,SW,SW,SW,W SHORE,W SHORE,W SHORE,W SHORE,W SHORE,W SHORE,W SHORE,W SHORE
152,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
200,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
832,SW,SW,SW,SW,W SHORE,W SHORE,W SHORE,NOC - LAKE,NOC - RIVER,NOC - RIVER,NOC - VAL,NOC - VAL,SW,SW,SW,SW,W SHORE,W SHORE,W SHORE,NOC,NOC,NOC,NOC,NOC
1030,SW,SW,SW,SW,W SHORE,W SHORE,W SHORE,W SHORE,W SHORE,W SHORE,W SHORE,W SHORE,SW,SW,SW,SW,W SHORE,W SHORE,W SHORE,W SHORE,W SHORE,W SHORE,W SHORE,W SHORE
1146,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
1152,SW,SW,SW,SW,W SHORE,W SHORE,W SHORE,W SHORE,W SHORE,W SHORE,W SHORE,W SHORE,SW,SW,SW,SW,W SHORE,W SHORE,W SHORE,W SHORE,W SHORE,W SHORE,W SHORE,W SHORE
1204,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
1486,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
1684,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
318,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL
470,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL
924,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL
1042,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL
1148,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL
1272,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL
1644,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL - BUCK,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL
184,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL
264,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL
510,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL
608,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL
1062,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL
1190,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL
1590,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL - SW,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL,SWBL
516,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,FAVC - SCAR,FAVC - SCAR,FAVC - SCAR,FAVC - SCAR,FAVC - SCAR,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,FAVC,FAVC,FAVC,FAVC,FAVC
696,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,FAVC - BUCK,FAVC - BUCK,FAVC - BUCK,FAVC - BUCK,FAVC - BUCK,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,FAVC,FAVC,FAVC,FAVC,FAVC
884,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,FAVC - CARD,FAVC - CARD,FAVC - CARD,FAVC - CARD,FAVC - CARD,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,FAVC,FAVC,FAVC,FAVC,FAVC
1074,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,FAVC - SCAR,FAVC - SCAR,FAVC - SCAR,FAVC - SCAR,FAVC - SCAR,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,FAVC,FAVC,FAVC,FAVC,FAVC
1164,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,FAVC - SCAR,FAVC - SCAR,FAVC - SCAR,FAVC - SCAR,FAVC - SCAR,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,FAVC,FAVC,FAVC,FAVC,FAVC
1330,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,FAVC - SCAR,FAVC - SCAR,FAVC - SCAR,FAVC - SCAR,FAVC - SCAR,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,FAVC,FAVC,FAVC,FAVC,FAVC
1520,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,FAVC - SCAR,FAVC - SCAR,FAVC - SCAR,FAVC - SCAR,FAVC - SCAR,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,SWOC,FAVC,FAVC,FAVC,FAVC,FAVC
312,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA
343,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA
452,SAN BAY - RIVER,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,SAN BAY,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA
520,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA
640,SAN BAY - RIVER,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,SLL,SLL,SLL,SLL,SAN BAY,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,SLL,SLL,SLL,SLL
722,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA
1066,TOL AREA,TOL AREA,TOL AREA,NWOAL,NWOAL,NWOAL,NWOAL,NWOAL,NWOAL,NWOAL,NWOAL,NWOAL,TOL AREA,TOL AREA,TOL AREA,NWOAL,NWOAL,NWOAL,NWOAL,NWOAL,NWOAL,NWOAL,NWOAL,NWOAL
1172,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA
1216,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA,TOL AREA
244,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY
1324,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY
1398,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY
1482,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY
1608,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY
1734,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TOL CITY
342,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TOL CITY,TOL CITY,TOL CITY,TOL CITY
372,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TOL CITY,TOL CITY,TOL CITY,TOL CITY
586,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,GR BUCK,GR BUCK,GR BUCK,GR BUCK,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,GR BUCK,GR BUCK,GR BUCK,GR BUCK
616,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,GR BUCK,GR BUCK,GR BUCK,GR BUCK,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,GR BUCK,GR BUCK,GR BUCK,GR BUCK
872,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,GR BUCK,GR BUCK,GR BUCK,GR BUCK,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,GR BUCK,GR BUCK,GR BUCK,GR BUCK
1350,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TOL CITY,TOL CITY,TOL CITY,TOL CITY
1360,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TOL CITY,TOL CITY,TOL CITY,TOL CITY
1704,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TOL CITY,TOL CITY,TOL CITY,TOL CITY,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TRAC,TOL CITY,TOL CITY,TOL CITY,TOL CITY
