"Season","Week","Tm_ID","Opp_ID","Loc","Result","Notes","Date","Playoff","Tm_score","Opp_score","Score_diff","Win","Cal_Week","Multi_Week","Excl_Harbin","Excl_Elo","Opp_Reg","nonOHSAA","nonOHSAA_div","Tm_OH"
"2018",3,"1518","998","H","","",2018-09-06,0,NA,NA,NA,0,"36",NA,0,0,"12",0,NA,1
"2018",4,"1518","1421","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"16",0,NA,1
"2018",5,"1518","742","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"12",0,NA,1
"2018",6,"1518","14523","A","","",2018-09-29,0,NA,NA,NA,0,"39",NA,0,0,"0",1,"1",1
"2018",7,"1518","10737","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"0",1,"2",1
"2018",8,"1518","1666","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"4",0,NA,1
"2018",9,"1518","1732","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"12",0,NA,1
"2018",10,"1518","106","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"16",0,NA,1
"2018",1,"152","532","A","W","",2018-08-24,0,42,15,27,1,"34",NA,0,0,"2",0,NA,1
"2018",2,"152","1146","H","W","",2018-08-31,0,49,14,35,1,"35",NA,0,0,"6",0,NA,1
"2018",3,"152","150","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"6",0,NA,1
"2018",4,"152","1684","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"6",0,NA,1
"2018",5,"152","832","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"6",0,NA,1
"2018",6,"152","1152","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"6",0,NA,1
"2018",7,"152","1486","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"6",0,NA,1
"2018",8,"152","200","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"1",0,NA,1
"2018",9,"152","1204","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"6",0,NA,1
"2018",10,"152","1030","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"6",0,NA,1
"2018",1,"1520","1272","A","W","",2018-08-24,0,34,12,22,1,"34",NA,0,0,"20",0,NA,1
"2018",2,"1520","158","A","L","",2018-09-01,0,7,38,-31,0,"35",NA,0,0,"12",0,NA,1
"2018",3,"1520","510","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"16",0,NA,1
"2018",4,"1520","1108","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"11",0,NA,1
"2018",5,"1520","884","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"8",0,NA,1
"2018",6,"1520","696","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"8",0,NA,1
"2018",7,"1520","1074","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"12",0,NA,1
"2018",8,"1520","516","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"8",0,NA,1
"2018",9,"1520","1164","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"12",0,NA,1
"2018",10,"1520","1330","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"12",0,NA,1
"2018",1,"1522","1281","A","L","ot",2018-08-24,0,21,27,-6,0,"34",NA,0,0,"9",0,NA,1
"2018",2,"1522","528","H","W","",2018-08-31,0,20,14,6,1,"35",NA,0,0,"5",0,NA,1
"2018",3,"1522","428","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"9",0,NA,1
"2018",4,"1522","146","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"9",0,NA,1
"2018",5,"1522","472","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"7",0,NA,1
"2018",6,"1522","1326","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"5",0,NA,1
"2018",7,"1522","422","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"5",0,NA,1
"2018",8,"1522","160","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"7",0,NA,1
"2018",9,"1522","710","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"7",0,NA,1
"2018",10,"1522","1288","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"9",0,NA,1
"2018",1,"1524","13197","A","L","",2018-08-24,0,14,35,-21,0,"34",NA,0,0,"0",1,"4",1
"2018",2,"1524","1108","H","L","",2018-09-01,0,14,34,-20,0,"35",NA,0,0,"11",0,NA,1
"2018",3,"1524","1176","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"16",0,NA,1
"2018",4,"1524","1744","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"16",0,NA,1
"2018",5,"1524","462","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"24",0,NA,1
"2018",6,"1524","588","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"20",0,NA,1
"2018",7,"1524","752","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"16",0,NA,1
"2018",8,"1524","954","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"20",0,NA,1
"2018",9,"1524","1284","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"20",0,NA,1
"2018",10,"1524","920","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"20",0,NA,1
"2018",1,"1526","364","A","L","",2018-08-24,0,13,14,-1,0,"34",NA,0,0,"8",0,NA,1
"2018",2,"1526","888","H","W","",2018-08-31,0,35,0,35,1,"35",NA,0,0,"7",0,NA,1
"2018",3,"1526","302","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"7",0,NA,1
"2018",4,"1526","232","H","","",2018-09-13,0,NA,NA,NA,0,"37",NA,0,0,"15",0,NA,1
"2018",5,"1526","890","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"15",0,NA,1
"2018",6,"1526","554","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"15",0,NA,1
"2018",7,"1526","212","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"15",0,NA,1
"2018",8,"1526","686","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"11",0,NA,1
"2018",9,"1526","370","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"15",0,NA,1
"2018",10,"1526","114","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"19",0,NA,1
"2018",1,"1528","548","H","W","",2018-08-24,0,31,0,31,1,"34",NA,0,0,"8",0,NA,1
"2018",2,"1528","292","H","L","",2018-08-31,0,28,49,-21,0,"35",NA,0,0,"12",0,NA,1
"2018",3,"1528","184","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"11",0,NA,1
"2018",4,"1528","1168","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"16",0,NA,1
"2018",5,"1528","1578","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"16",0,NA,1
"2018",6,"1528","1414","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"16",0,NA,1
"2018",7,"1528","188","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"11",0,NA,1
"2018",8,"1528","198","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"16",0,NA,1
"2018",9,"1528","796","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"16",0,NA,1
"2018",10,"1528","806","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"16",0,NA,1
"2018",1,"1532","864","A","L","",2018-08-24,0,3,35,-32,0,"34",NA,0,0,"18",0,NA,1
"2018",2,"1532","1634","H","L","",2018-08-31,0,7,36,-29,0,"35",NA,0,0,"14",0,NA,1
"2018",3,"1532","466","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"22",0,NA,1
"2018",4,"1532","1646","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"22",0,NA,1
"2018",5,"1532","154","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"26",0,NA,1
"2018",6,"1532","726","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"26",0,NA,1
"2018",7,"1532","512","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"26",0,NA,1
"2018",8,"1532","708","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"22",0,NA,1
"2018",9,"1532","572","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"22",0,NA,1
"2018",10,"1532","126","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"26",0,NA,1
"2018",1,"1534","184","H","L","",2018-08-24,0,9,17,-8,0,"34",NA,0,0,"11",0,NA,1
"2018",2,"1534","1414","H","W","",2018-08-31,0,38,7,31,1,"35",NA,0,0,"16",0,NA,1
"2018",3,"1534","1142","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"3",0,NA,1
"2018",4,"1534","1660","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"12",0,NA,1
"2018",5,"1534","1484","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"8",0,NA,1
"2018",6,"1534","1552","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"8",0,NA,1
"2018",7,"1534","1422","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"8",0,NA,1
"2018",8,"1534","678","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"12",0,NA,1
"2018",9,"1534","1258","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"12",0,NA,1
"2018",10,"1534","292","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"12",0,NA,1
"2018",1,"1536","326","H","L","",2018-08-24,0,0,35,-35,0,"34",NA,0,0,"21",0,NA,1
"2018",2,"1536","250","A","W","",2018-08-31,0,36,0,36,1,"35",NA,0,0,"23",0,NA,1
"2018",3,"1536","519","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"19",0,NA,1
"2018",4,"1536","1456","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"21",0,NA,1
"2018",5,"1536","850","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"25",0,NA,1
"2018",6,"1536","408","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"21",0,NA,1
"2018",7,"1536","456","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"25",0,NA,1
"2018",8,"1536","504","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"17",0,NA,1
"2018",9,"1536","1570","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"21",0,NA,1
"2018",10,"1536","1654","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"25",0,NA,1
"2018",1,"1538","246","A","W","",2018-08-24,0,48,12,36,1,"34",NA,0,0,"28",0,NA,1
"2018",2,"1538","1298","H","W","",2018-08-31,0,63,2,61,1,"35",NA,0,0,"28",0,NA,1
"2018",3,"1538","324","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"28",0,NA,1
"2018",4,"1538","676","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"18",0,NA,1
"2018",5,"1538","328","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"28",0,NA,1
"2018",6,"1538","1136","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"24",0,NA,1
"2018",7,"1538","1688","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"24",0,NA,1
"2018",8,"1538","1004","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"24",0,NA,1
"2018",9,"1538","544","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"23",0,NA,1
"2018",10,"1538","1682","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"20",0,NA,1
"2018",1,"154","520","H","L","",2018-08-24,0,12,20,-8,0,"34",NA,0,0,"26",0,NA,1
"2018",2,"154","1216","H","W","",2018-08-31,0,44,7,37,1,"35",NA,0,0,"22",0,NA,1
"2018",3,"154","236","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"22",0,NA,1
"2018",4,"154","708","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"22",0,NA,1
"2018",5,"154","1532","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"22",0,NA,1
"2018",6,"154","126","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"26",0,NA,1
"2018",7,"154","1646","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"22",0,NA,1
"2018",8,"154","572","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"22",0,NA,1
"2018",9,"154","726","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"26",0,NA,1
"2018",10,"154","512","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"26",0,NA,1
"2018",1,"1540","1084","A","W","",2018-08-25,0,34,7,27,1,"34",NA,0,0,"23",0,NA,1
"2018",2,"1540","194","H","W","",2018-08-31,0,35,0,35,1,"35",NA,0,0,"23",0,NA,1
"2018",3,"1540","494","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"27",0,NA,1
"2018",4,"1540","1453","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"27",0,NA,1
"2018",5,"1540","369","H","","",2018-09-22,0,NA,NA,NA,0,"38",NA,0,0,"20",0,NA,1
"2018",6,"1540","1628","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"27",0,NA,1
"2018",7,"1540","1036","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"27",0,NA,1
"2018",8,"1540","578","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"23",0,NA,1
"2018",9,"1540","1454","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"27",0,NA,1
"2018",10,"1540","10125","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"0",1,"7",1
"2018",1,"1542","702","A","W","",2018-08-24,0,42,12,30,1,"34",NA,0,0,"17",0,NA,1
"2018",2,"1542","750","A","L","",2018-08-31,0,8,31,-23,0,"35",NA,0,0,"21",0,NA,1
"2018",3,"1542","1192","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"21",0,NA,1
"2018",4,"1542","974","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"25",0,NA,1
"2018",5,"1542","9900","H","","",2018-09-22,0,NA,NA,NA,0,"38",NA,0,0,"0",1,"5",1
"2018",6,"1542","642","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"17",0,NA,1
"2018",7,"1542","786","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"25",0,NA,1
"2018",8,"1542","1364","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"17",0,NA,1
"2018",9,"1542","1378","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"25",0,NA,1
"2018",10,"1542","384","H","","",2018-10-27,0,NA,NA,NA,0,"43",NA,0,0,"10",0,NA,1
"2018",1,"1544","888","A","W","",2018-08-24,0,48,7,41,1,"34",NA,0,0,"7",0,NA,1
"2018",2,"1544","1068","H","W","",2018-08-31,0,71,6,65,1,"35",NA,0,0,"15",0,NA,1
"2018",3,"1544","1750","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"11",0,NA,1
"2018",4,"1544","442","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"23",0,NA,1
"2018",5,"1544","1252","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"15",0,NA,1
"2018",6,"1544","1100","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"15",0,NA,1
"2018",7,"1544","1420","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"11",0,NA,1
"2018",8,"1544","788","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"15",0,NA,1
"2018",9,"1544","1690","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"19",0,NA,1
"2018",10,"1544","982","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"11",0,NA,1
"2018",1,"1546","776","H","W","",2018-08-24,0,50,12,38,1,"34",NA,0,0,"28",0,NA,1
"2018",2,"1546","470","A","W","",2018-09-01,0,27,19,8,1,"35",NA,0,0,"24",0,NA,1
"2018",3,"1546","206","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"24",0,NA,1
"2018",4,"1546","1054","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"28",0,NA,1
"2018",5,"1546","1082","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"24",0,NA,1
"2018",6,"1546","246","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"28",0,NA,1
"2018",7,"1546","1564","A","","",2018-10-04,0,NA,NA,NA,0,"40",NA,0,0,"24",0,NA,1
"2018",8,"1546","602","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"28",0,NA,1
"2018",9,"1546","122","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"28",0,NA,1
"2018",10,"1546","130","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"24",0,NA,1
"2018",1,"1548","1680","H","L","",2018-08-24,0,14,48,-34,0,"34",NA,0,0,"9",0,NA,1
"2018",2,"1548","1426","H","W","",2018-08-31,0,46,16,30,1,"35",NA,0,0,"21",0,NA,1
"2018",3,"1548","1640","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"17",0,NA,1
"2018",4,"1548","900","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"22",0,NA,1
"2018",5,"1548","936","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"17",0,NA,1
"2018",6,"1548","1162","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"13",0,NA,1
"2018",7,"1548","560","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"17",0,NA,1
"2018",8,"1548","1560","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"17",0,NA,1
"2018",9,"1548","448","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"13",0,NA,1
"2018",10,"1548","1210","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"17",0,NA,1
"2018",1,"1550","1719","A","W","",2018-08-24,0,13,3,10,1,"34",NA,0,0,"8",0,NA,1
"2018",2,"1550","21207","H","L","",2018-08-31,0,6,33,-27,0,"35",NA,0,0,"0",1,"2",1
"2018",3,"1550","1254","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"3",0,NA,1
"2018",4,"1550","1422","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"8",0,NA,1
"2018",5,"1550","1258","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"12",0,NA,1
"2018",6,"1550","1660","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"12",0,NA,1
"2018",7,"1550","548","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"8",0,NA,1
"2018",8,"1550","1484","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"8",0,NA,1
"2018",9,"1550","1746","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"8",0,NA,1
"2018",10,"1550","1638","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"3",0,NA,1
"2018",1,"1552","192","H","W","",2018-08-24,0,43,8,35,1,"34",NA,0,0,"8",0,NA,1
"2018",2,"1552","1746","A","W","",2018-09-01,0,21,14,7,1,"35",NA,0,0,"8",0,NA,1
"2018",3,"1552","1554","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"8",0,NA,1
"2018",4,"1552","1484","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"8",0,NA,1
"2018",5,"1552","1020","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"3",0,NA,1
"2018",6,"1552","1534","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"12",0,NA,1
"2018",7,"1552","292","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"12",0,NA,1
"2018",8,"1552","1422","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"8",0,NA,1
"2018",9,"1552","678","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"12",0,NA,1
"2018",10,"1552","1258","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"12",0,NA,1
"2018",1,"1553","460","A","W","",2018-08-24,0,42,21,21,1,"34",NA,0,0,"24",0,NA,1
"2018",2,"1553","246","H","W","",2018-08-31,0,42,0,42,1,"35",NA,0,0,"28",0,NA,1
"2018",3,"1553","1148","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"16",0,NA,1
"2018",4,"1553","908","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"27",0,NA,1
"2018",5,"1553","988","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"16",0,NA,1
"2018",6,"1553","1235","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"12",0,NA,1
"2018",7,"1553","776","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"28",0,NA,1
"2018",8,"1553","715","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"28",0,NA,1
"2018",9,"1553","874","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"24",0,NA,1
"2018",10,"1553","432","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"26",0,NA,1
"2018",1,"1554","1106","A","W","",2018-08-24,0,34,14,20,1,"34",NA,0,0,"9",0,NA,1
"2018",2,"1554","1164","H","W","",2018-09-01,0,28,9,19,1,"35",NA,0,0,"12",0,NA,1
"2018",3,"1554","1552","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"8",0,NA,1
"2018",4,"1554","1677","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"4",0,NA,1
"2018",5,"1554","810","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"8",0,NA,1
"2018",6,"1554","1610","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"4",0,NA,1
"2018",7,"1554","904","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"8",0,NA,1
"2018",8,"1554","118","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"8",0,NA,1
"2018",9,"1554","1720","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"8",0,NA,1
"2018",10,"1554","1034","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"4",0,NA,1
"2018",1,"1556","12451","A","L","",2018-08-24,0,7,41,-34,0,"34",NA,0,0,"0",1,"7",1
"2018",2,"1556","681","H","W","",2018-09-01,0,14,6,8,1,"35",NA,0,0,"27",0,NA,1
"2018",3,"1556","296","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"27",0,NA,1
"2018",4,"1556","624","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"21",0,NA,1
"2018",5,"1556","1096","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"21",0,NA,1
"2018",6,"1556","1396","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"17",0,NA,1
"2018",7,"1556","488","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"25",0,NA,1
"2018",8,"1556","284","H","","",2018-10-13,0,NA,NA,NA,0,"41",NA,0,0,"23",0,NA,1
"2018",9,"1556","934","H","","",2018-10-20,0,NA,NA,NA,0,"42",NA,0,0,"25",0,NA,1
"2018",10,"1556","1494","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"25",0,NA,1
"2018",1,"1558","1640","H","W","",2018-08-24,0,14,10,4,1,"34",NA,0,0,"17",0,NA,1
"2018",2,"1558","560","A","L","",2018-08-31,0,0,13,-13,0,"35",NA,0,0,"17",0,NA,1
"2018",3,"1558","1396","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"17",0,NA,1
"2018",4,"1558","1494","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"25",0,NA,1
"2018",5,"1558","488","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"25",0,NA,1
"2018",6,"1558","1096","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"21",0,NA,1
"2018",7,"1558","376","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"15",0,NA,1
"2018",8,"1558","1300","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"19",0,NA,1
"2018",9,"1558","758","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"15",0,NA,1
"2018",10,"1558","624","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"21",0,NA,1
"2018",1,"1560","450","A","W","",2018-08-24,0,20,7,13,1,"34",NA,0,0,"25",0,NA,1
"2018",2,"1560","1680","A","L","",2018-08-31,0,7,35,-28,0,"35",NA,0,0,"9",0,NA,1
"2018",3,"1560","366","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"17",0,NA,1
"2018",4,"1560","936","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"17",0,NA,1
"2018",5,"1560","1210","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"17",0,NA,1
"2018",6,"1560","900","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"22",0,NA,1
"2018",7,"1560","448","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"13",0,NA,1
"2018",8,"1560","1548","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"17",0,NA,1
"2018",9,"1560","1162","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"13",0,NA,1
"2018",10,"1560","560","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"17",0,NA,1
"2018",1,"1562","264","H","L","",2018-08-24,0,22,26,-4,0,"34",NA,0,0,"18",0,NA,1
"2018",2,"1562","122","A","W","",2018-08-31,0,34,21,13,1,"35",NA,0,0,"28",0,NA,1
"2018",3,"1562","1564","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"24",0,NA,1
"2018",4,"1562","430","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"24",0,NA,1
"2018",5,"1562","246","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"28",0,NA,1
"2018",6,"1562","1082","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"24",0,NA,1
"2018",7,"1562","130","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"24",0,NA,1
"2018",8,"1562","206","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"24",0,NA,1
"2018",9,"1562","1018","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"18",0,NA,1
