OHSAA.ID,HyTek,Div.2017,Reg.2017,Conf.2017,ConfSub.2017,County,lon,lat,Enrollment,Mascot,Public,OHSAA.Dist,City,OHSAA.Tourn,OHSAA.Full,AJ.Name,Color1,Color2,Color3,Helm.Left,Helm.Right,Best.Name,Fan50_ID,GenArea,StadID,Surface,Capacity,Stadium,usHOUSE,ohHOUSE,ohSENATE,MaxPreps,Div.2018,Reg.2018,Conf.2018,ConfSub.2018,Yappi,oh_helm,maxpreps_ugly,OHSAA.Address
100,ADA,6,22,NWC,NWC,hardin,-83.8333812,40.7746122,120,Bulldogs,Public,Northwest,Ada,ADA,ADA,Ada,PURPLE,GOLD,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Ada-2013_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Ada-2013_R.png",Ada,team625,northwestern,2087,Grass,"2,283",Ada War Memorial Park,US House 5,OH House 83,OH Senate 1,"ada-bulldogs-(ada,oh)",6,22,NWC,NWC,ada_ada,ada,e9e20e72-67f7-4039-aa5a-972e449bda95,"725 West North St., ADA, OH 45810-1016"
102,FAD,6,23,SVC,SVC,ross,-83.1946156,39.4156613,152,Warriors,Public,Southeast,Frankfort,FRANKFORT ADENA,ADENA,Frankfort Adena,NAVY,COLUMBIA BLUE,NA,"http://mediaprocessor.websimages.com/width/182/crop/0,0,182x138/ohiohshelmets.webs.com/Adena-2016_L.png","http://mediaprocessor.websimages.com/width/181/crop/0,0,181x138/ohiohshelmets.webs.com/Adena-2016_R.png",Adena,team547,southeastern,2219,Grass,"1,654",Adena Football Field,US House 15,OH House 92,OH Senate 17,"adena-warriors-(frankfort,oh)",6,23,SVC,SVC,adena_frankfort,adena,6d1b1f51-655c-46df-8a72-af8ddfd99749,"3367 COUNTY ROAD 550, FRANKFORT, OH 45628"
104,LAK,NA,NA,UNKWN,UNKWN,lorain,NA,NA,NA,NA,NA,NE Lakes,Lorain,NA,NA,Lorain Admiral King,NA,NA,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/_AdmiralKing-2009_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/_AdmiralKing-2009_R.png",Admiral King,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNKWN,UNKWN,admiral_king_lorain,NA,f1203dbf-f47a-4aac-9723-1733c840abc3,NA
105,CAFS,6,23,COL CITY,COL CITY - SOUTH,franklin,-82.9160344,39.9793414,122,Nubians,Public,Central,Columbus,COLS. AFRICENTRIC,AFRICENTRIC EARLY COLLEGE,Columbus Africentric Early College,PURPLE,BLACK,NA,"http://mediaprocessor.websimages.com/width/181/crop/0,0,181x137/ohiohshelmets.webs.com/Africentric-2016_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Africentric-2016_R.png",Cols. Africentric,team690,central,NA,NA,NA,NA,US House 3,OH House 25,OH Senate 15,"africentric-early-college-nubians-(columbus,oh)",6,23,COL CITY,COL CITY - SOUTH,africentric_early_college_columbus,africentric,320a24de-d603-4dbe-a0a8-538424d496c7,"3223 Allegheny Ave, COLUMBUS, OH 43209"
106,CIA,4,16,SOPL,SOPL - NAT,hamilton,-84.5507779,39.1922148,205,Falcons,Public,Southwest,Cincinnati,CIN. AIKEN,AIKEN,Cincinnati Aiken,PURPLE,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Aiken-2017_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Aiken-2017_R.png",Cin. Aiken,team208,southwestern,NA,NA,NA,NA,US House 1,OH House 32,OH Senate 9,"aiken-falcons-(cincinnati,oh)",4,16,CMAC,CMAC,aiken_cincinnati,aiken,d0feab89-4345-464e-aebf-53634feaed5e,"5641 Belmont Avenue, CINCINNATI, OH 45224"
108,AAL,5,19,TRI VAL,TRI VAL - OHIO,athens,-82.2031908,39.2251292,204,Spartans,Public,Southeast,Albany,ALBANY ALEXANDER,ALEXANDER,Albany Alexander,RED,BLACK,WHITE,"http://mediaprocessor.websimages.com/width/181/crop/0,0,181x137/ohiohshelmets.webs.com/Alexander-2017_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Alexander-2017_R.png",Albany Alexander,team414,southeastern,1912,Grass,"1,406",Alexander Spartans Stadium,US House 15,OH House 94,OH Senate 30,"alexander-spartans-(albany,oh)",5,19,TRI VAL,TRI VAL - OHIO,alexander_albany,alexander,321951e0-8168-449c-9bee-da676fe760c5,"6125 School Rd, Albany, OH 45710-9492"
110,LAE,6,24,NWC,NWC,allen,-83.931273,40.733796,122,Mustangs,Public,Northwest,Harrod,HARROD ALLEN EAST,ALLEN EAST,Harrod Allen East,ROYAL BLUE,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/AllenEast-2013__L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/AllenEast-2013__R.png",Allen East,team641,northwestern,1892,Artificial Turf,"1,982",Goodwin Field,US House 4,OH House 4,OH Senate 12,"allen-east-mustangs-(harrod,oh)",6,22,NWC,NWC,allen_east_harrod,allen-east,895bd32f-e485-492b-9b56-419bf641be1b,"9105 Harding Hwy., Harrod, OH 45850"
112,ALL,3,9,NBC,NBC,stark,-81.1115052,40.9111438,333,Aviators,Public,NE Inland,Alliance,ALLIANCE,ALLIANCE,Alliance,RED,COLUMBIA BLUE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Alliance-2017_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Alliance-2017_R.png",Alliance,team176,northeastern,1508,Artificial Turf,"5,611",Mount Union Stadium,US House 13,OH House 50,OH Senate 29,"alliance-aviators-(alliance,oh)",3,9,EBC,EBC,alliance_alliance,alliance,a13327b2-ae10-4c10-9c7d-0f08c2c6febe,"400 GLAMORGAN ST, ALLIANCE, OH 44601-2810"
114,ACL,4,15,MID ST,MID ST - BUCK,fairfield,-82.7383423,39.6490756,206,Aces,Public,Central,Amanda,AMANDA-CLEARCREEK,AMANDA-CLEARCREEK,Amanda-Clearcreek,BLACK,ORANGE,WHITE,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Amanda-Cleercreak-2017_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Amanda-Cleercreak-2017_R.png",Amanda-Clearcreek,team415,central,2034,Grass,"2,035","""The Pit""",US House 15,OH House 78,OH Senate 20,"amanda-clearcreek-aces-(amanda,oh)",5,19,MID ST,MID ST - BUCK,amanda-clearcreek_amanda,amanda-clearcreek,ca750a90-d591-41db-bb1f-39fe8d06514b,"328 E. MAIN STREET, AMANDA, OH 43102-9773"
116,BAM,NA,NA,UNKWN,UNKWN,clermont,-84.22981,39.0610523,480,Barons,Public,Southwest,Batavia,BATAVIA AMELIA,AMELIA,Batavia Amelia,ROYAL BLUE,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Amelia-2016_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Amelia-2016_R.png",Amelia,NA,southwestern,NA,NA,NA,NA,US House 2,OH House 66,OH Senate 14,NA,NA,NA,UNKWN,UNKWN,amelia_batavia,amelia,1b3a5ab0-209a-4bc5-967e-9ca4cdffc25a,"1351 CLOUGH PIKE, BATAVIA, OH 45103-2503"
118,CIAN,2,8,ECC,ECC,hamilton,-84.3474924,39.06943,516,Redskins,Public,Southwest,Cincinnati,CIN. ANDERSON,ANDERSON,Cincinnati Anderson,ORANGE,BLACK,NA,"http://mediaprocessor.websimages.com/width/182/crop/0,0,182x137/ohiohshelmets.webs.com/Anderson-2017_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Anderson-2017_R.png",Cin. Anderson,team209,southwestern,1507,Artificial Turf,"2,882",Charles L. Brown Stadium,US House 2,OH House 27,OH Senate 7,"anderson-redskins-(cincinnati,oh)",2,8,ECC,ECC,anderson_cincinnati,anderson,f6fd10d3-1f25-4707-b9f5-0c480d6fe4dc,"7560 FOREST RD, CINCINNATI, OH 45255-4307"
120,ANN,5,20,MAC,MAC,shelby,-84.1753203,40.4014401,165,Rockets,Public,Southwest,Anna,ANNA,ANNA,Anna,GREEN,WHITE,Black,"http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/Anna-2016_L.png","http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/Anna-2016_R.png",Anna,team564,southwestern,2234,Grass,"2,181",Anna Booster Field,US House 4,OH House 84,OH Senate 12,"anna-rockets-(anna,oh)",5,18,MAC,MAC,anna_anna,anna,55c0d895-7a7e-42ce-9c97-c7a00e6cdd6c,"1 MCRILL WAY, ANNA, OH 45302"
122,ANS,7,28,XC,XC,darke,-84.6275035,40.2144031,90,Tigers,Public,Southwest,Ansonia,ANSONIA,ANSONIA,Ansonia,ORANGE,BLACK,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Ansonia-2017_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Ansonia-2017_R.png",Ansonia,team685,southwestern,1838,Grass,"1,257",Ansonia Tiger Field,US House 8,OH House 84,OH Senate 12,"ansonia-tigers-(ansonia,oh)",7,28,XC,XC,ansonia_ansonia,ansonia,e3ec5277-8657-4f73-b8f6-5888c2d25dfe,"600 E CANAL ST, ANSONIA, OH 45303"
124,WAW,2,6,N LAKES,N LAKES,lucas,-83.7791617,41.533359,532,Generals,Public,Northwest,Whitehouse,WHITEHOUSE ANTHONY WAYNE,ANTHONY WAYNE,Whitehouse Anthony Wayne,ROYAL BLUE,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/AnthonyWayne-2017_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/AnthonyWayne-2017_R.png",Anthony Wayne,team175,northwestern,2139,Grass,"3,699",Anthony Wayne Stadium,US House 5,OH House 47,OH Senate 2,"anthony-wayne-generals-(whitehouse,oh)",2,6,N LAKES,N LAKES,anthony_wayne_whitehouse,anthony-wayne,7d9e4f4b-357d-411b-8fb9-fbbf5e643bb2,"5967 FINZEL RD, WHITEHOUSE, OH 43571-9661"
126,ANT,7,26,GRN MEAD,GRN MEAD,paulding,-84.729434,41.1782454,78,Archers,Public,Northwest,Antwerp,ANTWERP,ANTWERP,Antwerp,BLUE,WHITE,NA,"http://mediaprocessor.websimages.com/width/179/crop/0,0,179x138/ohiohshelmets.webs.com/Antwerp-2016__L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Antwerp-2016_R.png",Antwerp,team626,northwestern,2189,Grass,544,Antwerp Football Field,US House 5,OH House 82,OH Senate 1,"antwerp-archers-(antwerp,oh)",7,26,GRN MEAD,GRN MEAD,antwerp_antwerp,antwerp,029346a3-8cb0-4fff-925a-bf4fb94be261,"303 S HARRMANN RD, ANTWERP, OH 45813-9574"
128,ARC,7,26,BLAN VAL,BLAN VAL,hancock,-83.5150996,41.1064685,65,Redskins,Public,Northwest,Arcadia,ARCADIA,ARCADIA,Arcadia,RED,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Arcadia-2016_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Arcadia-2016_R.png",Arcadia,team627,northwestern,1851,Grass,980,Acadia Field,US House 5,OH House 83,OH Senate 1,"arcadia-redskins-(arcadia,oh)",7,26,BLAN VAL,BLAN VAL,arcadia_arcadia,arcadia,95d84fd7-9b36-429b-83bf-0d40ea5900e5,"19033 ST RT 12, ARCADIA, OH 44804-9714"
130,ARN,6,24,XC,XC,darke,-84.5488362,39.9953422,144,Trojans,Public,Southwest,Arcanum,ARCANUM,ARCANUM,Arcanum,ORANGE,BLACK,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Arcanum-2013_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Arcanum-2013_R.png",Arcanum,team565,southwestern,1839,Grass,"1,400",Arcanum-Butler School Athletic Field,US House 8,OH House 80,OH Senate 5,"arcanum-trojans-(arcanum,oh)",6,24,XC,XC,arcanum_arcanum,arcanum,4f6200a7-c29a-4e78-9528-99ba854bd3f5,"2011 Trojan Ave., ARCANUM, OH 45304-1338"
132,KAAL,3,12,GCL,GCL - NORTH,montgomery,-84.1518258,39.6801396,228,Knights,Private,Southwest,Kettering,KETTERING ARCHBISHOP ALTER,ARCHBISHOP ALTER,Kettering Archbishop Alter,BROWN,GOLD,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Alter-2013_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Alter-2013_R.png",Archbishop Alter,team463,southwestern,2168,Artificial Turf,"6,522",Chester A. Roush Stadium,US House 10,OH House 41,OH Senate 6,"archbishop-alter-knights-(kettering,oh)",3,12,GCL,GCL - NORTH,archbishop_alter_kettering,archbishop-alter,1d4940e3-6f4c-4396-b63c-1d7e2f9cd797,"940 E DAVID RD, KETTERING, OH 45429-5512"
134,ARCH,5,18,NWOAL,NWOAL,fulton,-84.313563,41.516075,171,Blue Streaks,Public,Northwest,Archbold,ARCHBOLD,ARCHBOLD,Archbold,NAVY,GOLD,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Archbold-2016__L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Archbold-2016_R.png",Archbold,team504,northwestern,2065,Grass,"2,523",Archbold Bluestreak Stadium,US House 5,OH House 47,OH Senate 2,"archbold-blue-streaks-(archbold,oh)",5,18,NWOAL,NWOAL,archbold_archbold,archbold,c5483288-b538-499d-b1ab-16d8880816c6,"600 LAFAYETTE ST, ARCHBOLD, OH 43502-1656"
136,ARL,7,26,BLAN VAL,BLAN VAL,hancock,-83.6522985,40.889062,71,Red Devils,Public,Northwest,Arlington,ARLINGTON,ARLINGTON,Arlington,RED,BLACK,NA,"http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Arlington-2015_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Arlington-2015_R.png",Arlington,team628,northwestern,2082,Grass,"1,322",Castor Field,US House 5,OH House 83,OH Senate 1,"arlington-red-devils-(arlington,oh)",7,26,BLAN VAL,BLAN VAL,arlington_arlington,arlington,da3feb24-7fad-4950-af38-690397ff766a,"336 S. Main St., Arlington, OH 45814-0260"
138,ASH,2,7,OH CARD,OH CARD,ashland,-82.3253498,40.8545356,408,Arrows,Public,Northwest,Ashland,ASHLAND,ASHLAND,Ashland,ORANGE,BLACK,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Ashland-2015_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Ashland-2015_R.png",Ashland,team147,northwestern,1479,Artificial Turf,"4,400",Ashland Community Stadium,US House 7,OH House 70,OH Senate 22,"ashland-arrows-(ashland,oh)",2,7,OH CARD,OH CARD,ashland_ashland,ashland,87c5b3eb-9034-4edc-8f26-27ce9c27b4a9,"1440 KING RD, ASHLAND, OH 44805-3635"
140,ASL,2,5,ALL AMER,ALL AMER - GOLD,ashtabula,-80.8205235,41.844607,435,Dragons,Public,NE Lakes,Ashtabula,ASHTABULA LAKESIDE,LAKESIDE,Ashtabula Lakeside,FOREST GREEN,VEGAS GOLD,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Lakeside-2016_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Lakeside-2016_R.png",Ashtabula Lakeside,team125,northeastern,1517,Artificial Turf,"5,000",Lakeside Stadium,US House 14,OH House 99,OH Senate 32,"lakeside-dragons-(ashtabula,oh)",2,5,ALL AMER,ALL AMER - GOLD,lakeside_ashtabula,lakeside,48de233e-93de-47f5-a710-8277849101fa,"6600 Sanborn Rd, Ashtabula, OH 44004-9552"
144,TPA,3,11,TRI VAL,TRI VAL - OHIO,athens,-82.1280038,39.3724446,318,Bulldogs,Public,Southeast,The Plains,THE PLAINS ATHENS,ATHENS,The Plains Athens,GREEN,GOLD,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Athens-2013_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Athens-2013_R.png",Athens,team349,southeastern,1763,Artificial Turf,"3,500",R Basil Rutter Field,US House 15,OH House 94,OH Senate 30,"athens-bulldogs-(the-plains,oh)",3,11,TRI VAL,TRI VAL - OHIO,athens_the_plains,athens,0f8600a6-104d-4dec-ac62-f0bacd8ec6ce,"1 HIGH SCHOOL RD, THE PLAINS, OH 45780-1148"
146,AUR,3,9,SUBURBAN,SUBURBAN - AMER,portage,-81.3504826,41.3109778,361,Greenmen,Public,NE Inland,Aurora,AURORA,AURORA,Aurora,DARK GREEN,WHITE,NA,"http://mediaprocessor.websimages.com/width/181/crop/0,0,181x137/ohiohshelmets.webs.com/Aurora-2017_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Aurora-2017_R.png",Aurora,team238,northeastern,1546,Artificial Turf,"5,520",Inkstop Field at Veterans Stadium,US House 14,OH House 76,OH Senate 18,"aurora-greenmen-(aurora,oh)",3,9,SUBURBAN,SUBURBAN - AMER,aurora_aurora,aurora,313738b3-aa27-49f2-af50-c2c6adc89f46,"109 W PIONEER TR, AURORA, OH 44202-9103"
148,YAF,1,1,ALL AMER,ALL AMER - GOLD,mahoning,-80.739023,41.092355,653,Falcons,Public,NE Inland,Austintown,AUSTINTOWN-FITCH,AUSTINTOWN-FITCH,Austintown-Fitch,NAVY,SCARLET,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x136/ohiohshelmets.webs.com/AustintownFitch-2015_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x136/ohiohshelmets.webs.com/AustintownFitch-2015_R.png",Austintown-Fitch,team028,northeastern,1164,Artificial Turf,"10,000",Fitch Falcon Stadium,US House 13,OH House 58,OH Senate 33,"austintown-fitch-falcons-(youngstown,oh)",1,1,ALL AMER,ALL AMER - GOLD,austintown-fitch_austintown,austintown-fitch,acda0b98-235d-4138-b3fb-f315ed403188,"4560 FALCON DR, AUSTINTOWN, OH 44515-3701"
150,AVO,2,6,SW,SW,lorain,-82.036634,41.444481,476,Eagles,Public,NE Lakes,Avon,AVON,AVON,Avon,PURPLE,GOLD,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Avon-2013_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Avon-2013_R.png",Avon,team266,northeastern,1766,Artificial Turf,"4,500",Joe Firment Chevrolet Stadium,US House 7,OH House 57,OH Senate 13,"avon-eagles-(avon,oh)",2,6,SW,SW,avon_avon,avon,8e96c802-7b3f-4423-8574-7a064890bc2b,"37545 DETROIT ROAD, AVON, OH 44011-1821"
152,ALA,2,6,SW,SW,lorain,-82.0163606,41.5082601,467,Shoremen,Public,NE Lakes,Avon Lake,AVON LAKE,AVON LAKE,Avon Lake,MAROON,GOLD,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/AvonLake-2013_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/AvonLake-2013_R.png",Avon Lake,team148,northeastern,1481,Artificial Turf,"3,154",Avon Lake Memorial Stadium,US House 9,OH House 55,OH Senate 13,"avon-lake-shoremen-(avon-lake,oh)",2,6,SW,SW,avon_lake_avon_lake,avon-lake,2b137b05-feb0-450d-9ba8-6f4419ba4332,"175 AVON BELDEN RD, AVON LAKE, OH 44012-1650"
154,DAY,7,26,GRN MEAD,GRN MEAD,defiance,-84.2843468,41.2374156,84,Pilots,Public,Northwest,Defiance,DEFIANCE AYERSVILLE,AYERSVILLE,Defiance Ayersville,COLUMBIA BLUE,GOLD,NA,"http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Ayersville-2014_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Ayersville-2014_R.png",Ayersville,team633,northwestern,2010,Grass,"1,862",Craig McCord Field,US House 5,OH House 82,OH Senate 1,"ayersville-pilots-(defiance,oh)",7,26,GRN MEAD,GRN MEAD,ayersville_defiance,ayersville,a6c1a505-94aa-450a-89f5-92a280d9c875,"28046 WATSON RD, DEFIANCE, OH 43512-8756"
158,HBA,3,12,GCL,GCL - CENT,butler,-84.5923823,39.3953961,227,Rams,Private,Southwest,Hamilton,HAMILTON BADIN,BADIN,Hamilton Badin,GREEN,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Badin-2017_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Badin-2017_R.png",Badin,team461,southwestern,NA,NA,NA,NA,US House 8,OH House 51,OH Senate 4,"badin-rams-(hamilton,oh)",3,12,GCL,GCL - CENT,badin_hamilton,badin,8ef30c81-bd8f-4675-8ec4-0abc71f4c091,"571 NEW LONDON ROAD, HAMILTON, OH 45013-3654"
160,BARB,2,5,SUBURBAN,SUBURBAN - AMER,summit,-81.6074901,41.0261589,499,Magics,Public,NE Inland,Barberton,BARBERTON,BARBERTON,Barberton,PURPLE,WHITE,NA,"http://mediaprocessor.websimages.com/width/181/crop/0,0,181x137/ohiohshelmets.webs.com/Barberton-2016_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Barberton-2016_R.png",Barberton,team126,northeastern,2487,Grass,"7,200",Rudy Sharkey Stadium,US House 13,OH House 35,OH Senate 28,"barberton-magics-(barberton,oh)",2,7,SUBURBAN,SUBURBAN - AMER,barberton_barberton,barberton,e4d3558a-5278-4db1-a76a-487a42ccc3ff,"555 BARBER ROAD, BARBERTON, OH 44203-2249"
162,BARN,6,23,OH VAL,OH VAL,belmont,-81.1571965,39.9868434,144,Shamrocks,Public,East,Barnesville,BARNESVILLE,BARNESVILLE,Barnesville,RED,GREEN,WHITE,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Barnesville-2013_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Barnesville-2013_R.png",Barnesville,team536,eastern,1921,Grass,"2,131",Shamrock Stadium,US House 6,OH House 95,OH Senate 30,"barnesville-shamrocks-(barnesville,oh)",6,23,OH VAL,OH VAL,barnesville_barnesville,barnesville,d0978728-c67e-4595-9fee-60d378e7f55a,"910 SHAMROCK DR, BARNESVILLE, OH 43713-9115"
164,BAT,4,16,SBAAC,SBAAC - AMER,clermont,-84.1290199,39.0732811,248,Bulldogs,Public,Southwest,Batavia,BATAVIA,BATAVIA,Batavia,GREEN,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Batavia-2017_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Batavia-2017_R.png",Batavia,team443,southwestern,1974,Grass,"2,285",Holman Stadium,US House 2,OH House 66,OH Senate 14,"batavia-bulldogs-(batavia,oh)",4,16,SBAAC,SBAAC - AMER,batavia_batavia,batavia,a7709e1e-09d2-4c66-ab1e-08d4164f1501,"ONE BULLDOG PLACE, BATAVIA, OH 45103-3213"
166,LBL,4,14,WESTER,WESTER,allen,-84.0522585,40.7730096,211,Wildcats,Public,Northwest,Lima,LIMA BATH,BATH,Lima Bath,COLUMBIA BLUE,GOLD,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Bath-2014_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Bath-2014_R.png",Lima Bath,team394,northwestern,1895,Grass,"3,215",Bath High School Stadium,US House 4,OH House 4,OH Senate 12,"bath-wildcats-(lima,oh)",4,14,WESTER,WESTER,bath_lima,bath,f8fc2ad3-cb5a-41db-a288-ffd259fb42fb,"2850 BIBLE ROAD, LIMA, OH 45801-2242"
168,BVB,3,10,G LAKES,G LAKES,cuyahoga,-81.943396,41.48693,302,Rockets,Public,NE Lakes,Bay Village,BAY VILLAGE BAY,BAY,Bay Village Bay,BLUE,WHITE,RED,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Bay-2014_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Bay-2014_R.png",Bay,team239,northeastern,1961,Artificial Turf,"4,187",Bay Memorial Stadium,US House 9,OH House 16,OH Senate 24,"bay-rockets-(bay-village,oh)",3,10,G LAKES,G LAKES,bay_bay_village,bay,ac411a47-71d6-4ef8-8143-343d1f033bff,"29230 WOLF RD, BAY VILLAGE, OH 44140-1809"
170,BEA,5,17,CHGN VAL,CHGN VAL - CHGN,cuyahoga,-81.5011991,41.4832969,186,Bison,Public,NE Lakes,Beachwood,BEACHWOOD,BEACHWOOD,Beachwood,BLACK,GOLD,WHITE,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Beachwood-2016_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Beachwood-2016_R.png",Beachwood,team356,northeastern,1795,Grass,750,Beachwood High School Stadium,US House 11,OH House 8,OH Senate 25,"beachwood-bison-(beachwood,oh)",5,17,CHGN VAL,CHGN VAL - CHGN,beachwood_beachwood,beachwood,08b120c7-0d98-433b-8ff1-8cad9e7d9a50,"25100 FAIRMOUNT BLVD, BEACHWOOD, OH 44122-2250"
172,BEAL,7,27,OH VAL,OH VAL,monroe,-81.0240164,39.8483786,34,Blue Devils,Public,East,Beallsville,BEALLSVILLE,BEALLSVILLE,Beallsville,ROYAL BLUE,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Beallsville-2017__L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Beallsville-2017__R.png",Beallsville,team657,eastern,1784,Grass,"1,000",Blue Devil Stadium,US House 6,OH House 96,OH Senate 30,"beallsville-blue-devils-(beallsville,oh)",7,27,OH VAL,OH VAL,beallsville_beallsville,beallsville,6fb8e3f7-21cc-4c6a-b55b-0a6c25a52577,"43822 State Route 556, BEALLSVILLE, OH 43716-0262"
