"","Season","Week","0","1","2","3","4","5","6"
"1270",2010,15,0,1,0,0,0,0,0
"1318",2010,15,1,0,0,0,0,0,0
"1458",2010,15,1,0,0,0,0,0,0
"1566",2010,15,1,0,0,0,0,0,0
"1652",2010,15,1,0,0,0,0,0,0
"1690",2010,15,1,0,0,0,0,0,0
"1696",2010,15,0,0,1,0,0,0,0
"120",2010,15,0,1,0,0,0,0,0
"208",2010,15,1,0,0,0,0,0,0
"228",2010,15,1,0,0,0,0,0,0
"264",2010,15,1,0,0,0,0,0,0
"318",2010,15,0,1,0,0,0,0,0
"369",2010,15,0,0,1,0,0,0,0
"382",2010,15,1,0,0,0,0,0,0
"490",2010,15,0,1,0,0,0,0,0
"588",2010,15,1,0,0,0,0,0,0
"672",2010,15,1,0,0,0,0,0,0
"676",2010,15,1,0,0,0,0,0,0
"920",2010,15,1,0,0,0,0,0,0
"924",2010,15,1,0,0,0,0,0,0
"928",2010,15,1,0,0,0,0,0,0
"954",2010,15,1,0,0,0,0,0,0
"1018",2010,15,1,0,0,0,0,0,0
"1042",2010,15,1,0,0,0,0,0,0
"1134",2010,15,0,1,0,0,0,0,0
"1272",2010,15,1,0,0,0,0,0,0
"1276",2010,15,1,0,0,0,0,0,0
"1284",2010,15,1,0,0,0,0,0,0
"1504",2010,15,0,1,0,0,0,0,0
"1600",2010,15,1,0,0,0,0,0,0
"1644",2010,15,0,1,0,0,0,0,0
"1682",2010,15,0,0,0,1,0,0,0
"1956",2010,15,1,0,0,0,0,0,0
"256",2010,15,1,0,0,0,0,0,0
"260",2010,15,1,0,0,0,0,0,0
"308",2010,15,1,0,0,0,0,0,0
"404",2010,15,0,1,0,0,0,0,0
"408",2010,15,1,0,0,0,0,0,0
"504",2010,15,1,0,0,0,0,0,0
"750",2010,15,0,1,0,0,0,0,0
"812",2010,15,0,0,0,1,0,0,0
"860",2010,15,1,0,0,0,0,0,0
"912",2010,15,1,0,0,0,0,0,0
"992",2010,15,0,0,0,1,0,0,0
"1010",2010,15,0,0,1,0,0,0,0
"1044",2010,15,1,0,0,0,0,0,0
"1058",2010,15,0,0,0,0,1,0,0
"1174",2010,15,0,0,1,0,0,0,0
"1192",2010,15,1,0,0,0,0,0,0
"1280",2010,15,1,0,0,0,0,0,0
"1328",2010,15,1,0,0,0,0,0,0
"1426",2010,15,1,0,0,0,0,0,0
"1456",2010,15,0,1,0,0,0,0,0
"1478",2010,15,1,0,0,0,0,0,0
"1542",2010,15,1,0,0,0,0,0,0
"1570",2010,15,0,1,0,0,0,0,0
"1630",2010,15,1,0,0,0,0,0,0
"1640",2010,15,1,0,0,0,0,0,0
"1650",2010,15,1,0,0,0,0,0,0
"1668",2010,15,0,1,0,0,0,0,0
"100",2010,15,0,0,1,0,0,0,0
"312",2010,15,1,0,0,0,0,0,0
"316",2010,15,1,0,0,0,0,0,0
"400",2010,15,1,0,0,0,0,0,0
"412",2010,15,1,0,0,0,0,0,0
"434",2010,15,1,0,0,0,0,0,0
"466",2010,15,1,0,0,0,0,0,0
"530",2010,15,1,0,0,0,0,0,0
"542",2010,15,1,0,0,0,0,0,0
"572",2010,15,1,0,0,0,0,0,0
"640",2010,15,1,0,0,0,0,0,0
"708",2010,15,1,0,0,0,0,0,0
"720",2010,15,0,0,0,1,0,0,0
"834",2010,15,1,0,0,0,0,0,0
"862",2010,15,1,0,0,0,0,0,0
"900",2010,15,1,0,0,0,0,0,0
"946",2010,15,1,0,0,0,0,0,0
"950",2010,15,1,0,0,0,0,0,0
"1066",2010,15,1,0,0,0,0,0,0
"1102",2010,15,1,0,0,0,0,0,0
"1216",2010,15,1,0,0,0,0,0,0
"1234",2010,15,0,0,1,0,0,0,0
"1308",2010,15,1,0,0,0,0,0,0
"1400",2010,15,1,0,0,0,0,0,0
"1532",2010,15,0,1,0,0,0,0,0
"1670",2010,15,0,1,0,0,0,0,0
"1722",2010,15,1,0,0,0,0,0,0
"1742",2010,15,0,1,0,0,0,0,0
"102",2010,15,1,0,0,0,0,0,0
"105",2010,15,1,0,0,0,0,0,0
"162",2010,15,1,0,0,0,0,0,0
"194",2010,15,1,0,0,0,0,0,0
"250",2010,15,0,0,0,1,0,0,0
"284",2010,15,1,0,0,0,0,0,0
"326",2010,15,1,0,0,0,0,0,0
"334",2010,15,1,0,0,0,0,0,0
"442",2010,15,1,0,0,0,0,0,0
"458",2010,15,0,1,0,0,0,0,0
"498",2010,15,1,0,0,0,0,0,0
"524",2010,15,1,0,0,0,0,0,0
"544",2010,15,1,0,0,0,0,0,0
"578",2010,15,1,0,0,0,0,0,0
"598",2010,15,1,0,0,0,0,0,0
"624",2010,15,1,0,0,0,0,0,0
"664",2010,15,1,0,0,0,0,0,0
"744",2010,15,1,0,0,0,0,0,0
"1084",2010,15,0,1,0,0,0,0,0
"1090",2010,15,0,0,1,0,0,0,0
"1096",2010,15,1,0,0,0,0,0,0
"1144",2010,15,1,0,0,0,0,0,0
"1226",2010,15,1,0,0,0,0,0,0
"1406",2010,15,0,0,0,0,0,0.96,0.04
"1418",2010,15,1,0,0,0,0,0,0
"1450",2010,15,1,0,0,0,0,0,0
"1586",2010,15,1,0,0,0,0,0,0
"110",2010,15,1,0,0,0,0,0,0
"130",2010,15,1,0,0,0,0,0,0
"206",2010,15,1,0,0,0,0,0,0
"236",2010,15,1,0,0,0,0,0,0
"368",2010,15,1,0,0,0,0,0,0
"394",2010,15,0,0,0,0,0,0.76,0.24
"430",2010,15,0,0,1,0,0,0,0
"460",2010,15,1,0,0,0,0,0,0
"462",2010,15,1,0,0,0,0,0,0
"470",2010,15,1,0,0,0,0,0,0
"576",2010,15,1,0,0,0,0,0,0
"604",2010,15,1,0,0,0,0,0,0
"772",2010,15,1,0,0,0,0,0,0
"874",2010,15,0,0,0,0,1,0,0
"958",2010,15,0,0,1,0,0,0,0
"1004",2010,15,1,0,0,0,0,0,0
"1082",2010,15,1,0,0,0,0,0,0
"1136",2010,15,1,0,0,0,0,0,0
"1230",2010,15,1,0,0,0,0,0,0
"1352",2010,15,1,0,0,0,0,0,0
"1468",2010,15,1,0,0,0,0,0,0
"1553",2010,15,1,0,0,0,0,0,0
"1562",2010,15,1,0,0,0,0,0,0
"1564",2010,15,1,0,0,0,0,0,0
"1688",2010,15,1,0,0,0,0,0,0
"1712",2010,15,1,0,0,0,0,0,0
"348",2010,15,1,0,0,0,0,0,0
"418",2010,15,1,0,0,0,0,0,0
"446",2010,15,0,0,1,0,0,0,0
"450",2010,15,0,0,1,0,0,0,0
"456",2010,15,1,0,0,0,0,0,0
"488",2010,15,1,0,0,0,0,0,0
"566",2010,15,1,0,0,0,0,0,0
"768",2010,15,1,0,0,0,0,0,0
"786",2010,15,1,0,0,0,0,0,0
"850",2010,15,1,0,0,0,0,0,0
"906",2010,15,1,0,0,0,0,0,0
"934",2010,15,0,0,1,0,0,0,0
"974",2010,15,1,0,0,0,0,0,0
"996",2010,15,1,0,0,0,0,0,0
"1094",2010,15,1,0,0,0,0,0,0
"1294",2010,15,1,0,0,0,0,0,0
"1304",2010,15,1,0,0,0,0,0,0
"1378",2010,15,1,0,0,0,0,0,0
"1494",2010,15,1,0,0,0,0,0,0
"1536",2010,15,1,0,0,0,0,0,0
"1556",2010,15,1,0,0,0,0,0,0
"1654",2010,15,1,0,0,0,0,0,0
"1716",2010,15,1,0,0,0,0,0,0
"1751",2010,15,1,0,0,0,0,0,0
"126",2010,15,1,0,0,0,0,0,0
"128",2010,15,1,0,0,0,0,0,0
"136",2010,15,1,0,0,0,0,0,0
"154",2010,15,1,0,0,0,0,0,0
"278",2010,15,0,1,0,0,0,0,0
"298",2010,15,1,0,0,0,0,0,0
"343",2010,15,0,1,0,0,0,0,0
"424",2010,15,1,0,0,0,0,0,0
"432",2010,15,1,0,0,0,0,0,0
"452",2010,15,1,0,0,0,0,0,0
"512",2010,15,0,1,0,0,0,0,0
"520",2010,15,1,0,0,0,0,0,0
"722",2010,15,1,0,0,0,0,0,0
"726",2010,15,1,0,0,0,0,0,0
"732",2010,15,1,0,0,0,0,0,0
"854",2010,15,0,1,0,0,0,0,0
"990",2010,15,0,0,0,1,0,0,0
"1060",2010,15,0,0,1,0,0,0,0
"1064",2010,15,0,1,0,0,0,0,0
"1130",2010,15,1,0,0,0,0,0,0
"1228",2010,15,1,0,0,0,0,0,0
"1370",2010,15,0,1,0,0,0,0,0
"1372",2010,15,1,0,0,0,0,0,0
"1374",2010,15,1,0,0,0,0,0,0
"1446",2010,15,1,0,0,0,0,0,0
"1594",2010,15,1,0,0,0,0,0,0
"1646",2010,15,1,0,0,0,0,0,0
"172",2010,15,1,0,0,0,0,0,0
"204",2010,15,1,0,0,0,0,0,0
"222",2010,15,1,0,0,0,0,0,0
"296",2010,15,1,0,0,0,0,0,0
"314",2010,15,1,0,0,0,0,0,0
"454",2010,15,1,0,0,0,0,0,0
"484",2010,15,1,0,0,0,0,0,0
"494",2010,15,1,0,0,0,0,0,0
"553",2010,15,0,1,0,0,0,0,0
"594",2010,15,1,0,0,0,0,0,0
"618",2010,15,1,0,0,0,0,0,0
"668",2010,15,1,0,0,0,0,0,0
"681",2010,15,1,0,0,0,0,0,0
"908",2010,15,1,0,0,0,0,0,0
"938",2010,15,1,0,0,0,0,0,0
"1036",2010,15,1,0,0,0,0,0,0
"1040",2010,15,1,0,0,0,0,0,0
"1063",2010,15,0,1,0,0,0,0,0
"1178",2010,15,1,0,0,0,0,0,0
"1262",2010,15,1,0,0,0,0,0,0
"1306",2010,15,1,0,0,0,0,0,0
"1453",2010,15,1,0,0,0,0,0,0
"1454",2010,15,1,0,0,0,0,0,0
"1514",2010,15,0,1,0,0,0,0,0
"1540",2010,15,0,1,0,0,0,0,0
"1628",2010,15,1,0,0,0,0,0,0
"1737",2010,15,1,0,0,0,0,0,0
"122",2010,15,0,1,0,0,0,0,0
"246",2010,15,1,0,0,0,0,0,0
"324",2010,15,0,1,0,0,0,0,0
"328",2010,15,1,0,0,0,0,0,0
"438",2010,15,1,0,0,0,0,0,0
"602",2010,15,0,1,0,0,0,0,0
"694",2010,15,1,0,0,0,0,0,0
"776",2010,15,1,0,0,0,0,0,0
"852",2010,15,0,0,0,0,1,0,0
"886",2010,15,0,1,0,0,0,0,0
"1052",2010,15,0,0,0,1,0,0,0
"1054",2010,15,1,0,0,0,0,0,0
"1092",2010,15,1,0,0,0,0,0,0
"1104",2010,15,1,0,0,0,0,0,0
"1242",2010,15,1,0,0,0,0,0,0
"1298",2010,15,1,0,0,0,0,0,0
"1310",2010,15,1,0,0,0,0,0,0
"1358",2010,15,0,0,0,0,0,0.04,0.96
"1452",2010,15,1,0,0,0,0,0,0
"1538",2010,15,1,0,0,0,0,0,0
"1576",2010,15,1,0,0,0,0,0,0
"1642",2010,15,1,0,0,0,0,0,0
"116",2010,15,1,0,0,0,0,0,0
"258",2010,15,1,0,0,0,0,0,0
"356",2010,15,1,0,0,0,0,0,0
"358",2010,15,1,0,0,0,0,0,0
"626",2010,15,1,0,0,0,0,0,0
"646",2010,15,1,0,0,0,0,0,0
"667",2010,15,1,0,0,0,0,0,0
"800",2010,15,1,0,0,0,0,0,0
"848",2010,15,0,0,1,0,0,0,0
"1028",2010,15,1,0,0,0,0,0,0
"1296",2010,15,1,0,0,0,0,0,0
"1362",2010,15,1,0,0,0,0,0,0
"1386",2010,15,1,0,0,0,0,0,0
"1530",2010,15,1,0,0,0,0,0,0
"9001",2010,15,1,0,0,0,0,0,0
"9002",2010,15,1,0,0,0,0,0,0
"148",2009,1,0.8,0.14,0.03,0.03,0,0,0
"200",2009,1,0.83,0.11,0.02,0.01,0.01,0.02,0
"306",2009,1,0.64,0.1,0.08,0.11,0.03,0.01,0.03
"385",2009,1,0.97,0.03,0,0,0,0,0
"540",2009,1,0.56,0.22,0.14,0.06,0.02,0,0
"650",2009,1,0.47,0.21,0.12,0.09,0.08,0.02,0.01
"764",2009,1,0.78,0.06,0.09,0.03,0.04,0,0
"792",2009,1,1,0,0,0,0,0,0
"1016",2009,1,0.36,0.25,0.18,0.08,0.05,0.05,0.03
"1244",2009,1,0.94,0.03,0.01,0.02,0,0,0
"1292",2009,1,1,0,0,0,0,0,0
"1346",2009,1,0.51,0.11,0.17,0.09,0.01,0.04,0.07
"1354",2009,1,0.04,0.1,0.2,0.24,0.1,0.14,0.18
"1408",2009,1,0.9,0.07,0.01,0.01,0.01,0,0
"1428",2009,1,0.5,0.26,0.11,0.08,0.04,0.01,0
"1492",2009,1,0.92,0.07,0,0.01,0,0,0
"1498",2009,1,0.23,0.32,0.22,0.13,0.05,0.02,0.03
"268",2009,1,0.52,0.2,0.14,0.09,0.04,0.01,0
"474",2009,1,0.28,0.36,0.19,0.09,0.06,0.01,0.01
"486",2009,1,0.89,0.07,0.01,0.01,0.01,0,0.01
"532",2009,1,0.93,0.04,0.02,0.01,0,0,0
"586",2009,1,0.77,0.11,0.05,0.06,0.01,0,0
"704",2009,1,0.56,0.3,0.11,0.02,0,0.01,0
"876",2009,1,0.85,0.11,0.03,0,0.01,0,0
"970",2009,1,0.67,0.22,0.09,0.01,0.01,0,0
"1006",2009,1,0.84,0.08,0.06,0.01,0.01,0,0
"1088",2009,1,0.97,0.01,0.02,0,0,0,0
"1202",2009,1,0.76,0.1,0.09,0.02,0.03,0,0
"1203",2009,1,0.5,0.27,0.14,0.06,0.03,0,0
"1211",2009,1,0.97,0.01,0.01,0,0,0.01,0
"1482",2009,1,0.93,0.05,0.02,0,0,0,0
"1572",2009,1,0.19,0.32,0.23,0.1,0.07,0.06,0.03
"1671",2009,1,0.96,0.04,0,0,0,0,0
"1704",2009,1,0.57,0.3,0.11,0.01,0.01,0,0
"1738",2009,1,0.94,0.04,0.01,0.01,0,0,0
"178",2009,1,0.96,0.03,0.01,0,0,0,0
"336",2009,1,0.55,0.27,0.15,0.02,0.01,0,0
"682",2009,1,0.79,0.1,0.07,0.03,0.01,0,0
"713",2009,1,0.85,0.09,0.03,0.02,0.01,0,0
"716",2009,1,0.12,0.23,0.18,0.25,0.1,0.1,0.02
"717",2009,1,0.48,0.26,0.11,0.08,0.03,0.03,0.01
"807",2009,1,0.69,0.22,0.06,0.02,0.01,0,0
"838",2009,1,0.58,0.24,0.11,0.03,0.01,0.02,0.01
"1020",2009,1,0.99,0.01,0,0,0,0,0
"1142",2009,1,0.46,0.3,0.14,0.06,0.01,0.02,0.01
"1254",2009,1,0.15,0.28,0.21,0.18,0.12,0.04,0.02
"1255",2009,1,0.84,0.11,0.05,0,0,0,0
"1290",2009,1,0.93,0.04,0.02,0,0.01,0,0
"1480",2009,1,0.78,0.16,0.06,0,0,0,0
"1638",2009,1,0.58,0.23,0.11,0.05,0.02,0.01,0
"396",2009,1,0.18,0.2,0.2,0.18,0.09,0.05,0.1
"522",2009,1,0.43,0.12,0.15,0.14,0.04,0.03,0.09
"550",2009,1,0.97,0,0.02,0.01,0,0,0
"685",2009,1,0.79,0.14,0.06,0,0.01,0,0
"836",2009,1,0.86,0.09,0.03,0.02,0,0,0
"837",2009,1,0.63,0.19,0.13,0.04,0,0.01,0
"846",2009,1,0.7,0.26,0.04,0,0,0,0
"972",2009,1,0.94,0.05,0.01,0,0,0,0
"1026",2009,1,0.87,0.08,0.02,0.01,0.01,0,0.01
"1034",2009,1,0.97,0.03,0,0,0,0,0
"1056",2009,1,0.4,0.24,0.15,0.1,0.03,0.04,0.04
"1188",2009,1,0.95,0.04,0,0.01,0,0,0
"1274",2009,1,0.69,0.13,0.08,0.07,0.02,0,0.01
"1388",2009,1,0.55,0.08,0.11,0.06,0.05,0.03,0.12
"1470",2009,1,0.72,0.18,0.09,0.01,0,0,0
"1508",2009,1,0.43,0.37,0.12,0.05,0.01,0,0.02
"1610",2009,1,0.97,0.03,0,0,0,0,0
"1666",2009,1,1,0,0,0,0,0,0
"140",2009,1,0.89,0.06,0.03,0.01,0.01,0,0
"160",2009,1,0.89,0.07,0.01,0.01,0.02,0,0
"180",2009,1,0.67,0.11,0.07,0.08,0,0.05,0.02
"196",2009,1,0.62,0.15,0.04,0.09,0.06,0.02,0.02
"248",2009,1,0.5,0.4,0.08,0.02,0,0,0
"270",2009,1,1,0,0,0,0,0,0
"350",2009,1,0.63,0.21,0.09,0.06,0.01,0,0
"422",2009,1,0.86,0.06,0.05,0.01,0.01,0.01,0
"444",2009,1,1,0,0,0,0,0,0
"528",2009,1,0.8,0.15,0.03,0.02,0,0,0
"592",2009,1,1,0,0,0,0,0,0
"632",2009,1,0.96,0.02,0.01,0,0.01,0,0
"670",2009,1,0.84,0.08,0.04,0.03,0.01,0,0
"692",2009,1,0.86,0.09,0.04,0.01,0,0,0
"724",2009,1,0.46,0.17,0.15,0.11,0.05,0.02,0.04
"740",2009,1,0.86,0.07,0.04,0.02,0.01,0,0
"782",2009,1,0.82,0.17,0.01,0,0,0,0
"790",2009,1,0.78,0.18,0.01,0.03,0,0,0
"824",2009,1,0.72,0.07,0.07,0.02,0.04,0.04,0.04
"922",2009,1,0.48,0.31,0.13,0.06,0,0.01,0.01
"980",2009,1,0.47,0.3,0.16,0.04,0.01,0.01,0.01
"1116",2009,1,0.64,0.22,0.05,0.03,0.05,0.01,0
"1122",2009,1,0.96,0.04,0,0,0,0,0
"1312",2009,1,0.92,0.08,0,0,0,0,0
"1326",2009,1,0.64,0.26,0.08,0.01,0,0.01,0
"1440",2009,1,0.49,0.36,0.11,0.03,0,0.01,0
"1614",2009,1,0.64,0.07,0.07,0.08,0.03,0.04,0.07
"124",2009,1,0.84,0.12,0.03,0.01,0,0,0
"150",2009,1,0.34,0.3,0.17,0.14,0.03,0.02,0
"152",2009,1,0.31,0.25,0.16,0.13,0.1,0.04,0.01
"244",2009,1,0.98,0.02,0,0,0,0,0
"372",2009,1,0.73,0.21,0.04,0.02,0,0,0
"406",2009,1,0.46,0.27,0.16,0.08,0.01,0.01,0.01
"616",2009,1,0.7,0.18,0.06,0.03,0.03,0,0
"710",2009,1,0.26,0.31,0.19,0.1,0.07,0.03,0.04
"832",2009,1,1,0,0,0,0,0,0
"1030",2009,1,0.76,0.17,0.05,0.02,0,0,0
"1118",2009,1,0.58,0.17,0.16,0.03,0.04,0.01,0.01
"1146",2009,1,0.86,0.1,0.04,0,0,0,0
"1152",2009,1,0.77,0.16,0.05,0.02,0,0,0
"1154",2009,1,0.92,0.07,0,0.01,0,0,0
"1204",2009,1,0.42,0.22,0.17,0.11,0.03,0.03,0.02
"1232",2009,1,0.91,0.08,0.01,0,0,0,0
"1248",2009,1,0.76,0.2,0.03,0,0.01,0,0
"1350",2009,1,0.81,0.1,0.02,0.04,0.02,0,0.01
"1360",2009,1,0.55,0.31,0.07,0.04,0.02,0.01,0
"1476",2009,1,0.62,0.25,0.09,0.03,0,0.01,0
"1486",2009,1,0.6,0.21,0.15,0.02,0.02,0,0
"1510",2009,1,0.94,0.04,0.02,0,0,0,0
"1512",2009,1,0.07,0.39,0.27,0.14,0.09,0.03,0.01
"1588",2009,1,0.94,0.06,0,0,0,0,0
"1606",2009,1,0.87,0.07,0.04,0.01,0.01,0,0
"1608",2009,1,1,0,0,0,0,0,0
"1684",2009,1,0.87,0.06,0.04,0.01,0.02,0,0
"138",2009,1,0.78,0.07,0.09,0.01,0.02,0.02,0.01
"214",2009,1,0.35,0.27,0.2,0.12,0.02,0.03,0.01
"238",2009,1,0.74,0.12,0.08,0.03,0.02,0.01,0
"252",2009,1,0.97,0.02,0.01,0,0,0,0
"302",2009,1,0.68,0.18,0.1,0.02,0.01,0,0.01
"475",2009,1,0.58,0.15,0.14,0.04,0.03,0.02,0.04
"483",2009,1,0.85,0.1,0.01,0.01,0.02,0.01,0
"730",2009,1,0.35,0.16,0.21,0.08,0.12,0.06,0.02
"822",2009,1,0.54,0.17,0.13,0.1,0.01,0.02,0.03
"868",2009,1,0.88,0.09,0.02,0.01,0,0,0
"888",2009,1,0.18,0.35,0.25,0.14,0.06,0,0.02
"1032",2009,1,1,0,0,0,0,0,0
"1078",2009,1,0.96,0.03,0.01,0,0,0,0
"1086",2009,1,0.7,0.17,0.05,0.06,0.02,0,0
"1140",2009,1,0.9,0.09,0.01,0,0,0,0
"1342",2009,1,0.69,0.15,0.1,0.02,0.02,0.01,0.01
"1612",2009,1,0.76,0.19,0.02,0.03,0,0,0
"1624",2009,1,0.43,0.18,0.15,0.06,0.1,0.04,0.04
"1632",2009,1,0.93,0.06,0.01,0,0,0,0
"1656",2009,1,1,0,0,0,0,0,0
"1672",2009,1,0.84,0.1,0.04,0.02,0,0,0
"1674",2009,1,0.7,0.16,0.08,0.02,0.02,0.01,0.01
"1698",2009,1,0.86,0.11,0.02,0,0.01,0,0
"1700",2009,1,0.99,0.01,0,0,0,0,0
"1736",2009,1,0.86,0.12,0.02,0,0,0,0
"1741",2009,1,0.43,0.23,0.16,0.07,0.05,0.04,0.02
"118",2009,1,0.23,0.4,0.21,0.1,0.04,0,0.02
"192",2009,1,1,0,0,0,0,0,0
"320",2009,1,0.56,0.21,0.11,0.08,0.03,0,0.01
"364",2009,1,0.53,0.23,0.18,0.04,0.01,0.01,0
"516",2009,1,0.45,0.28,0.13,0.08,0.04,0.01,0.01
"548",2009,1,1,0,0,0,0,0,0
"690",2009,1,0.97,0.03,0,0,0,0,0
"696",2009,1,0.57,0.18,0.12,0.06,0.03,0.03,0.01
"810",2009,1,0.42,0.27,0.13,0.09,0.07,0.01,0.01
"842",2009,1,0.86,0.09,0.02,0,0.01,0,0.02
"872",2009,1,1,0,0,0,0,0,0
"884",2009,1,0.73,0.19,0.02,0.06,0,0,0
"904",2009,1,0.93,0.06,0.01,0,0,0,0
"1422",2009,1,0.94,0.04,0.01,0,0.01,0,0
"1484",2009,1,1,0,0,0,0,0,0
"1520",2009,1,0.76,0.11,0.11,0.01,0.01,0,0
"1526",2009,1,0.6,0.22,0.11,0.04,0.03,0,0
"1528",2009,1,0.18,0.4,0.26,0.11,0.01,0.02,0.02
"1552",2009,1,0.61,0.27,0.07,0.03,0.02,0,0
"1554",2009,1,0.44,0.21,0.2,0.07,0.05,0.01,0.02
"1664",2009,1,0.43,0.41,0.11,0.03,0.02,0,0
"1719",2009,1,0.19,0.11,0.19,0.14,0.11,0.1,0.16
"1720",2009,1,0.99,0.01,0,0,0,0,0
"1746",2009,1,0.99,0.01,0,0,0,0,0
"112",2009,1,0.65,0.2,0.07,0.05,0.02,0,0.01
"146",2009,1,0.13,0.27,0.28,0.21,0.05,0.03,0.03
"274",2009,1,0.65,0.22,0.11,0.01,0.01,0,0
"276",2009,1,0.52,0.38,0.09,0.01,0,0,0
"304",2009,1,0.45,0.23,0.14,0.14,0.01,0.01,0.02
"360",2009,1,0.69,0.22,0.06,0.03,0,0,0
"390",2009,1,0.76,0.15,0.05,0.01,0.03,0,0
"428",2009,1,0.94,0.05,0,0.01,0,0,0
"478",2009,1,0.99,0.01,0,0,0,0,0
"634",2009,1,0.96,0.04,0,0,0,0,0
"698",2009,1,0.98,0.01,0,0,0,0,0.01
"736",2009,1,0.56,0.25,0.09,0.07,0.01,0.02,0
"802",2009,1,0.93,0.07,0,0,0,0,0
"902",2009,1,0.16,0.15,0.15,0.2,0.15,0.06,0.13
"964",2009,1,0.77,0.14,0.07,0.02,0,0,0
"994",2009,1,0.75,0.19,0.03,0.01,0.02,0,0
"1120",2009,1,0.94,0.01,0.05,0,0,0,0
"1158",2009,1,0.93,0.07,0,0,0,0,0
"1180",2009,1,0.69,0.19,0.06,0.02,0,0.01,0.03
"1281",2009,1,0.73,0.23,0.03,0,0,0,0.01
"1288",2009,1,0.8,0.14,0.03,0.02,0.01,0,0
"1384",2009,1,0.33,0.15,0.27,0.13,0.07,0.04,0.01
"1472",2009,1,0.99,0.01,0,0,0,0,0
"1522",2009,1,0.17,0.29,0.24,0.14,0.05,0.04,0.07
"1658",2009,1,0.81,0.1,0.05,0.04,0,0,0
"1724",2009,1,0.98,0.02,0,0,0,0,0
"168",2009,1,0.95,0.04,0.01,0,0,0,0
"242",2009,1,0.67,0.15,0.1,0.06,0.02,0,0
"342",2009,1,0.21,0.22,0.26,0.13,0.12,0.04,0.02
"384",2009,1,0.97,0.02,0.01,0,0,0,0
"392",2009,1,0.29,0.33,0.2,0.13,0.02,0.02,0.01
"398",2009,1,0.93,0.06,0.01,0,0,0,0
"464",2009,1,0.65,0.19,0.13,0.02,0.01,0,0
"506",2009,1,1,0,0,0,0,0,0
"652",2009,1,0.12,0.38,0.33,0.1,0.06,0.01,0
"728",2009,1,0.75,0.14,0.06,0.01,0.03,0,0.01
"784",2009,1,0.87,0.11,0.02,0,0,0,0
"856",2009,1,0.38,0.29,0.2,0.05,0.03,0.03,0.02
"880",2009,1,1,0,0,0,0,0,0
"926",2009,1,0.96,0.02,0.01,0,0.01,0,0
"940",2009,1,0.88,0.08,0.03,0.01,0,0,0
"944",2009,1,0.45,0.26,0.14,0.03,0.1,0.02,0
"976",2009,1,0.82,0.14,0.02,0.01,0.01,0,0
"1160",2009,1,0.99,0,0,0.01,0,0,0
"1224",2009,1,0.34,0.2,0.18,0.19,0.07,0.01,0.01
"1240",2009,1,0.84,0.12,0.02,0.02,0,0,0
"1320",2009,1,0.73,0.14,0.07,0.03,0.03,0,0
"1324",2009,1,0.76,0.21,0.01,0,0.02,0,0
"1394",2009,1,0.93,0.02,0.02,0.01,0.01,0.01,0
"1398",2009,1,0.99,0.01,0,0,0,0,0
"1410",2009,1,0.8,0.1,0.06,0.04,0,0,0
"1571",2009,1,0.63,0.25,0.08,0.03,0,0,0.01
"1734",2009,1,1,0,0,0,0,0,0
"144",2009,1,0.95,0.05,0,0,0,0,0
"186",2009,1,0.64,0.23,0.09,0.02,0.02,0,0
"188",2009,1,0.61,0.24,0.09,0.03,0.01,0.01,0.01
"218",2009,1,0.59,0.17,0.08,0.11,0.05,0,0
"224",2009,1,0.44,0.14,0.09,0.11,0.06,0.06,0.1
"286",2009,1,0.77,0.21,0.01,0.01,0,0,0
"332",2009,1,1,0,0,0,0,0,0
"472",2009,1,0.06,0.38,0.23,0.15,0.06,0.05,0.07
"502",2009,1,0.24,0.34,0.22,0.16,0.02,0.02,0
"666",2009,1,0.65,0.24,0.1,0.01,0,0,0
"686",2009,1,0.97,0.03,0,0,0,0,0
"718",2009,1,0.97,0.02,0,0.01,0,0,0
"748",2009,1,0.84,0.1,0.04,0.01,0,0.01,0
"751",2009,1,0.96,0.01,0.03,0,0,0,0
"762",2009,1,0.85,0.08,0.05,0,0.02,0,0
"956",2009,1,0.97,0.03,0,0,0,0,0
"962",2009,1,0.38,0.38,0.17,0.05,0.02,0,0
"982",2009,1,1,0,0,0,0,0,0
"1022",2009,1,0.76,0.13,0.08,0.01,0.01,0.01,0
"1106",2009,1,0.66,0.21,0.09,0.02,0.01,0.01,0
"1348",2009,1,0.17,0.1,0.15,0.14,0.13,0.12,0.19
"1420",2009,1,0.44,0.33,0.16,0.03,0.01,0.03,0
"1436",2009,1,1,0,0,0,0,0,0
"1544",2009,1,0.72,0.2,0.05,0.01,0,0.02,0
"1618",2009,1,0.97,0.02,0.01,0,0,0,0
"1680",2009,1,0.84,0.11,0.02,0.03,0,0,0
"1750",2009,1,0.78,0.15,0.04,0.01,0,0.01,0.01
"132",2009,1,0,0.05,0.12,0.12,0.09,0.07,0.55
"158",2009,1,0.38,0.25,0.19,0.09,0.06,0.02,0.01
"184",2009,1,0.67,0.1,0.03,0.06,0.11,0.03,0
"292",2009,1,0.8,0.08,0.06,0.02,0.02,0,0.02
"330",2009,1,0.98,0,0.02,0,0,0,0
"352",2009,1,0.73,0.11,0.08,0.05,0.03,0,0
"402",2009,1,0.88,0.11,0.01,0,0,0,0
"476",2009,1,0.52,0.26,0.11,0.05,0.04,0.02,0
